"시도별(17개)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","편조의복 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","편조의복 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","전규모","자영업자[명]","명","147","117","87","69","83",
"대구광역시","의복 액세서리 제조업","전규모","무급가족 및 기타종사자[명]","명","90","89","35","18","40",
"대구광역시","의복 액세서리 제조업","전규모","상용근로자[명]","명","697","664","599","587","641",
"대구광역시","의복 액세서리 제조업","전규모","임시 및 일용근로자[명]","명","231","208","85","57","39",
"대구광역시","의복 액세서리 제조업","1~4인","자영업자[명]","명","100","73","59","38","51",
"대구광역시","의복 액세서리 제조업","1~4인","무급가족 및 기타종사자[명]","명","65","57","24","10","23",
"대구광역시","의복 액세서리 제조업","1~4인","상용근로자[명]","명","68","68","69","67","66",
"대구광역시","의복 액세서리 제조업","1~4인","임시 및 일용근로자[명]","명","107","57","41","18","22",
"대구광역시","의복 액세서리 제조업","5~9인","자영업자[명]","명","41","39","23","24","21",
"대구광역시","의복 액세서리 제조업","5~9인","무급가족 및 기타종사자[명]","명","23","32","7","7","8",
"대구광역시","의복 액세서리 제조업","5~9인","상용근로자[명]","명","124","104","93","90","79",
"대구광역시","의복 액세서리 제조업","5~9인","임시 및 일용근로자[명]","명","103","74","23","22","16",
"대구광역시","의복 액세서리 제조업","10~29인","자영업자[명]","명","5","4","4","6","9",
"대구광역시","의복 액세서리 제조업","10~29인","무급가족 및 기타종사자[명]","명","2","0","4","1","9",
"대구광역시","의복 액세서리 제조업","10~29인","상용근로자[명]","명","148","174","183","179","212",
"대구광역시","의복 액세서리 제조업","10~29인","임시 및 일용근로자[명]","명","21","7","21","16","1",
"대구광역시","의복 액세서리 제조업","30~49인","자영업자[명]","명","1","1","1","1","2",
"대구광역시","의복 액세서리 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","30~49인","상용근로자[명]","명","77","170","75","72","154",
"대구광역시","의복 액세서리 제조업","30~49인","임시 및 일용근로자[명]","명","0","10","0","0","0",
"대구광역시","의복 액세서리 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","50~99인","상용근로자[명]","명","280","148","179","179","130",
"대구광역시","의복 액세서리 제조업","50~99인","임시 및 일용근로자[명]","명","0","60","0","1","0",
"대구광역시","의복 액세서리 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","100~199인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의복 액세서리 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","전규모","자영업자[명]","명","40","41","29","30","36",
"대구광역시","가죽, 가방 및 신발 제조업","전규모","무급가족 및 기타종사자[명]","명","13","16","5","10","6",
"대구광역시","가죽, 가방 및 신발 제조업","전규모","상용근로자[명]","명","155","150","122","158","188",
"대구광역시","가죽, 가방 및 신발 제조업","전규모","임시 및 일용근로자[명]","명","73","47","33","22","35",
"대구광역시","가죽, 가방 및 신발 제조업","1~4인","자영업자[명]","명","21","25","24","24","30",
"대구광역시","가죽, 가방 및 신발 제조업","1~4인","무급가족 및 기타종사자[명]","명","9","6","4","2","6",
"대구광역시","가죽, 가방 및 신발 제조업","1~4인","상용근로자[명]","명","23","29","35","52","59",
"대구광역시","가죽, 가방 및 신발 제조업","1~4인","임시 및 일용근로자[명]","명","28","25","25","12","7",
"대구광역시","가죽, 가방 및 신발 제조업","5~9인","자영업자[명]","명","18","15","5","5","4",
"대구광역시","가죽, 가방 및 신발 제조업","5~9인","무급가족 및 기타종사자[명]","명","4","10","1","4","0",
"대구광역시","가죽, 가방 및 신발 제조업","5~9인","상용근로자[명]","명","69","71","38","48","46",
"대구광역시","가죽, 가방 및 신발 제조업","5~9인","임시 및 일용근로자[명]","명","38","22","8","6","8",
"대구광역시","가죽, 가방 및 신발 제조업","10~29인","자영업자[명]","명","1","1","0","1","2",
"대구광역시","가죽, 가방 및 신발 제조업","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","4","0",
"대구광역시","가죽, 가방 및 신발 제조업","10~29인","상용근로자[명]","명","26","20","12","28","46",
"대구광역시","가죽, 가방 및 신발 제조업","10~29인","임시 및 일용근로자[명]","명","6","0","0","4","20",
"대구광역시","가죽, 가방 및 신발 제조업","30~49인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","30~49인","상용근로자[명]","명","37","30","37","30","37",
"대구광역시","가죽, 가방 및 신발 제조업","30~49인","임시 및 일용근로자[명]","명","1","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","50~99인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","100~199인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 신발 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","전규모","자영업자[명]","명","23","27","19","21","31",
"대구광역시","가죽, 가방 및 유사 제품 제조업","전규모","무급가족 및 기타종사자[명]","명","5","11","5","6","6",
"대구광역시","가죽, 가방 및 유사 제품 제조업","전규모","상용근로자[명]","명","66","75","54","95","120",
"대구광역시","가죽, 가방 및 유사 제품 제조업","전규모","임시 및 일용근로자[명]","명","42","29","23","17","26",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1~4인","자영업자[명]","명","14","17","16","17","27",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1~4인","무급가족 및 기타종사자[명]","명","4","4","4","2","6",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1~4인","상용근로자[명]","명","10","14","19","30","47",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1~4인","임시 및 일용근로자[명]","명","22","19","15","11","4",
"대구광역시","가죽, 가방 및 유사 제품 제조업","5~9인","자영업자[명]","명","8","9","3","3","2",
"대구광역시","가죽, 가방 및 유사 제품 제조업","5~9인","무급가족 및 기타종사자[명]","명","1","7","1","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","5~9인","상용근로자[명]","명","30","41","23","37","27",
"대구광역시","가죽, 가방 및 유사 제품 제조업","5~9인","임시 및 일용근로자[명]","명","14","10","8","2","2",
"대구광역시","가죽, 가방 및 유사 제품 제조업","10~29인","자영업자[명]","명","1","1","0","1","2",
"대구광역시","가죽, 가방 및 유사 제품 제조업","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","4","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","10~29인","상용근로자[명]","명","26","20","12","28","46",
"대구광역시","가죽, 가방 및 유사 제품 제조업","10~29인","임시 및 일용근로자[명]","명","6","0","0","4","20",
"대구광역시","가죽, 가방 및 유사 제품 제조업","30~49인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","30~49인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","30~49인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","50~99인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","100~199인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","가죽, 가방 및 유사 제품 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","전규모","자영업자[명]","명","17","14","10","9","5",
"대구광역시","신발 및 신발 부분품 제조업","전규모","무급가족 및 기타종사자[명]","명","8","5","0","4","0",
"대구광역시","신발 및 신발 부분품 제조업","전규모","상용근로자[명]","명","89","75","68","63","68",
"대구광역시","신발 및 신발 부분품 제조업","전규모","임시 및 일용근로자[명]","명","31","18","10","5","9",
"대구광역시","신발 및 신발 부분품 제조업","1~4인","자영업자[명]","명","7","8","8","7","3",
"대구광역시","신발 및 신발 부분품 제조업","1~4인","무급가족 및 기타종사자[명]","명","5","2","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","1~4인","상용근로자[명]","명","13","15","16","22","12",
"대구광역시","신발 및 신발 부분품 제조업","1~4인","임시 및 일용근로자[명]","명","6","6","10","1","3",
"대구광역시","신발 및 신발 부분품 제조업","5~9인","자영업자[명]","명","10","6","2","2","2",
"대구광역시","신발 및 신발 부분품 제조업","5~9인","무급가족 및 기타종사자[명]","명","3","3","0","4","0",
"대구광역시","신발 및 신발 부분품 제조업","5~9인","상용근로자[명]","명","39","30","15","11","19",
"대구광역시","신발 및 신발 부분품 제조업","5~9인","임시 및 일용근로자[명]","명","24","12","0","4","6",
"대구광역시","신발 및 신발 부분품 제조업","10~29인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","10~29인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","10~29인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","30~49인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","30~49인","상용근로자[명]","명","37","30","37","30","37",
"대구광역시","신발 및 신발 부분품 제조업","30~49인","임시 및 일용근로자[명]","명","1","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","50~99인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","100~199인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","신발 및 신발 부분품 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","전규모","자영업자[명]","명","72","81","70","73","72",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","전규모","무급가족 및 기타종사자[명]","명","15","22","17","16","10",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","전규모","상용근로자[명]","명","624","644","608","627","611",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","전규모","임시 및 일용근로자[명]","명","79","86","58","40","44",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1~4인","자영업자[명]","명","42","52","42","45","43",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1~4인","무급가족 및 기타종사자[명]","명","8","12","5","5","4",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1~4인","상용근로자[명]","명","75","94","80","100","97",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1~4인","임시 및 일용근로자[명]","명","22","30","15","13","11",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","5~9인","자영업자[명]","명","18","18","19","19","20",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","5~9인","무급가족 및 기타종사자[명]","명","6","8","12","1","6",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","5~9인","상용근로자[명]","명","114","115","102","119","116",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","5~9인","임시 및 일용근로자[명]","명","30","27","20","10","27",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","10~29인","자영업자[명]","명","11","10","9","9","9",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","10~29인","무급가족 및 기타종사자[명]","명","1","2","0","10","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","10~29인","상용근로자[명]","명","246","241","243","171","201",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","10~29인","임시 및 일용근로자[명]","명","7","29","23","17","4",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","30~49인","자영업자[명]","명","1","1","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","30~49인","상용근로자[명]","명","114","108","83","78","104",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","30~49인","임시 및 일용근로자[명]","명","20","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","50~99인","상용근로자[명]","명","75","86","0","54","93",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","2",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","100~199인","상용근로자[명]","명","0","0","100","105","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","목재 및 나무제품 제조업; 가구 제외","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","전규모","자영업자[명]","명","6","6","6","10","10",
"대구광역시","제재 및 목재 가공업","전규모","무급가족 및 기타종사자[명]","명","0","0","1","0","2",
"대구광역시","제재 및 목재 가공업","전규모","상용근로자[명]","명","87","101","89","112","100",
"대구광역시","제재 및 목재 가공업","전규모","임시 및 일용근로자[명]","명","2","5","8","10","11",
"대구광역시","제재 및 목재 가공업","1~4인","자영업자[명]","명","3","3","2","6","6",
"대구광역시","제재 및 목재 가공업","1~4인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","1~4인","상용근로자[명]","명","13","11","8","11","17",
"대구광역시","제재 및 목재 가공업","1~4인","임시 및 일용근로자[명]","명","0","0","1","1","2",
"대구광역시","제재 및 목재 가공업","5~9인","자영업자[명]","명","3","3","4","4","4",
"대구광역시","제재 및 목재 가공업","5~9인","무급가족 및 기타종사자[명]","명","0","0","1","0","2",
"대구광역시","제재 및 목재 가공업","5~9인","상용근로자[명]","명","29","38","31","44","28",
"대구광역시","제재 및 목재 가공업","5~9인","임시 및 일용근로자[명]","명","2","5","7","5","8",
"대구광역시","제재 및 목재 가공업","10~29인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","10~29인","상용근로자[명]","명","11","12","10","16","19",
"대구광역시","제재 및 목재 가공업","10~29인","임시 및 일용근로자[명]","명","0","0","0","4","1",
"대구광역시","제재 및 목재 가공업","30~49인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","30~49인","상용근로자[명]","명","34","40","40","41","36",
"대구광역시","제재 및 목재 가공업","30~49인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","50~99인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","제재 및 목재 가공업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
