id,mbti_personality
15585600,enfp
24524229,enfp
1067903865880748032,enfp
865683575991095296,enfp
14501572,enfp
1041104853764730881,enfp
546688456,enfp
14606371,enfp
1054886373520367616,enfp
132460714,enfp
169742418,enfp
3254914838,enfp
1017263041870745601,enfp
958436479293952000,enfp
242077208,enfp
122814655,enfp
16340964,enfp
1056976168610680837,enfp
50222237,enfp
962022406888960002,enfp
1032134659130384385,enfp
2799369300,enfp
3353587594,enfp
17802123,enfp
930231747794567174,enfp
278038392,enfp
14417781,enfp
1007728773301665792,enfp
2179178402,enfp
1007368931403751424,enfp
775844920414253057,enfp
75569308,enfp
3198328153,enfp
546009677,enfp
1056088112106037248,enfp
1483535742,enfp
23724158,enfp
26481231,enfp
1044219628048789504,enfp
15342203,enfp
1029514941752135680,enfp
791733395126616065,enfp
4840694076,enfp
3389679833,enfp
237147927,enfp
83926605,enfp
1066261848129982465,enfp
19744251,enfp
4886442684,enfp
2380707246,enfp
342415505,enfp
1692540656,enfp
3015996197,enfp
7853592,enfp
2271919034,enfp
15006045,enfp
369249348,enfp
783798493022457856,enfp
14279778,enfp
1157056044566286336,enfp
840279664178429952,enfp
1227268244,enfp
17579886,enfp
119866972,enfp
1156145392746033153,enfp
906786858184491009,enfp
14651973,enfp
289872148,enfp
37136355,enfp
4868879469,enfp
1064272657305210880,enfp
524786834,enfp
2282300713,enfp
710384712758341633,enfp
1022624112,enfp
28659603,enfp
270618898,enfp
76165459,enfp
990388273943113728,enfp
4859601441,enfp
908058916071845889,enfp
13678852,enfp
1089931785637675009,enfp
856177412081582081,enfp
1148564126878187520,enfp
969846827276292096,enfp
4879345631,enfp
953110749274038272,enfp
42554709,isfp
990448478,isfp
309622418,isfp
387860560,isfp
39802011,isfp
96202489,isfp
203435711,isfp
14074919,isfp
223639593,isfp
130662678,isfp
170320665,isfp
1563907460,isfp
29285200,isfp
46730392,isfp
288037266,isfp
482710792,isfp
898206181,isfp
70425252,isfp
218150074,isfp
231327855,isfp
383874564,isfp
47986919,isfp
17006224,isfp
435328007,isfp
899669978,isfp
268511056,isfp
77716935,isfp
219564083,isfp
993732037,isfp
1111697342,isfp
1115277145,isfp
773864862,isfp
3166505383,isfp
827903745145069568,isfp
22700526,isfp
35040259,isfp
2169366809,isfp
183981867,isfp
157028341,isfp
48925111,isfp
15528260,isfp
18767703,isfp
76453160,isfp
427239265,isfp
522495354,isfp
85262471,isfp
833428800901873664,isfp
104462863,isfp
429766994,isfp
305242404,isfp
407816736,isfp
2995814304,isfp
1111362109,isfp
757776005897465857,isfp
2169673086,isfp
836016980,isfp
522216627,isfp
2871341,isfp
3014556024,isfp
55689385,isfp
135766777,isfp
25150655,isfp
145753082,isfp
51787385,isfp
879390155588718592,isfp
28091215,isfp
2958661282,isfp
42041086,isfp
1284179131,isfp
303321608,isfp
2568302312,isfp
2405799552,isfp
383950335,isfp
263984395,isfp
16680119,isfp
204857432,isfp
41895547,isfp
14599656,isfp
67812415,isfp
96345128,isfp
1892240052,isfp
498116251,isfp
95907936,isfp
166742895,isfp
153870791,isfp
113741282,isfp
872177472,isfp
2324282433,isfp
31496007,isfp
66712867,isfp
3048582455,isfp
44395426,isfp
568722558,isfp
19007320,isfp
31867534,isfp
39331231,isfp
16051526,isfp
26460973,isfp
1106959964600307713,isfp
374349466,isfp
270912102,isfp
1484320916,isfp
2791987584,isfp
16464675,isfp
98250040,isfp
16025380,isfp
4004625315,isfp
231981952,isfp
91835378,isfp
103939509,isfp
2306096864,isfp
369295545,isfp
1552252705,isfp
106628501,isfp
922459045776252929,isfp
65332420,isfp
784541467,isfp
395041407,isfp
126101599,isfp
1733764404,isfp
89191752,isfp
829697422838358016,isfp
548552914,isfp
2575236875,isfp
1013908208635740160,isfp
47839226,isfp
615148484,isfp
901430663810646016,isfp
25544718,isfp
85208703,isfp
732757375065563136,isfp
873773758934245376,isfp
27190917,isfp
146821172,isfp
440729475,isfp
2302614042,isfp
2272955215,isfp
754067280062013440,isfp
1093179709578493952,isfp
4851703979,isfp
54065323,isfp
2316425721,isfp
27070807,isfp
885106802236502016,isfp
1013543333409509382,isfp
35710646,isfp
1638135372,isfp
148574945,isfp
986507064011821059,isfp
188503911,isfp
1003657546228350977,isfp
3295120677,isfp
1088150771009572866,isfp
15757399,isfp
548054166,isfp
929792089470259201,isfp
8940982,isfp
1034146172213051393,isfp
856926643750924289,isfp
727451451329380352,isfp
882250571931111424,isfp
784591408598573057,isfp
190070411,isfp
107644521,isfp
100646428,isfp
59302113,isfp
744324340229996544,isfp
1262393658,isfp
851303131,isfp
979502334026833920,isfp
951649973354971136,isfp
16022835,isfp
4386437967,isfp
3384134362,isfp
54776845,isfp
24637198,isfp
764271376505139200,isfp
758501406219333634,isfp
139628165,isfp
3013936573,isfp
3146840960,isfp
517809380,isfp
840991453329289216,isfp
815191972973596672,isfp
601535041,isfp
1043840444508098560,isfp
114990056,isfp
3231526490,isfp
738149085874556928,isfp
1099245617899925505,isfp
2905516838,isfp
995828089279209472,isfp
745383701815648258,isfp
830524044432777220,isfp
778050698470629377,isfp
373386678,isfp
1045169538273136641,isfp
1032852467380301831,isfp
757084685268680705,isfp
277719501,isfp
2555068418,isfp
1080025829969547265,isfp
2510458848,isfp
925500466242387968,isfp
808423740,isfp
1122921220566024192,isfp
176872913,isfp
812308177245114368,isfp
818722860395065344,isfp
2494109641,isfp
102712638,isfp
868312333063528454,isfp
821229347973513217,isfp
345718886,isfp
786834940512075776,isfp
4873984401,isfp
845349864775077888,isfp
1363999272,isfp
2429416362,isfp
819889711007363072,isfp
1140858560311488513,isfp
159255779,isfp
2299974636,isfp
1164751360539017223,isfp
85908723,isfp
4882265403,isfp
785885189624983553,isfp
923627736945647617,isfp
1512284173,isfp
755099460888305664,isfp
2316845691,isfp
818638000880021504,isfp
72757249,esfp
270611158,esfp
24250998,esfp
384410029,esfp
312381336,esfp
256807201,esfp
165207426,esfp
253734841,esfp
3289073692,esfp
1850140879,esfp
39730831,esfp
66189748,esfp
13593692,esfp
31332949,esfp
952750334,esfp
357008603,esfp
2472030518,esfp
1729032450,esfp
250629491,esfp
31468857,esfp
142183390,esfp
164685395,esfp
420854198,esfp
467918652,esfp
429158936,esfp
140781066,esfp
141524669,esfp
57602975,esfp
1429079743,esfp
64247699,esfp
41994469,esfp
3679212556,esfp
49191937,esfp
48243517,esfp
25613591,esfp
559787563,esfp
41408509,esfp
38227843,esfp
248222648,esfp
91989803,esfp
19226616,esfp
244466519,esfp
744094177,esfp
840669830,esfp
120442925,esfp
14848107,esfp
2356621515,esfp
75725812,esfp
300629048,esfp
1176058758,esfp
924006308,esfp
1254542190,esfp
519323730,esfp
2318116761,esfp
58730662,esfp
61741471,esfp
1327338222,esfp
202496157,esfp
173134651,esfp
1100468402,esfp
168680109,esfp
45093960,esfp
258011502,esfp
88042932,esfp
389759932,esfp
443400139,esfp
549903829,esfp
15599371,esfp
119046782,esfp
2801564905,esfp
99487113,esfp
462205463,esfp
2864669913,esfp
16998342,esfp
2768476408,esfp
188330055,esfp
3075434919,esfp
52983731,esfp
257344418,esfp
355852732,esfp
233403288,esfp
26944373,esfp
173036759,esfp
63392737,esfp
37626390,esfp
51611705,esfp
19561919,esfp
222420507,esfp
385890546,esfp
893885254754283520,esfp
37604575,esfp
25686582,esfp
4717704646,esfp
2606399648,esfp
30126505,esfp
1147285716,esfp
274465724,esfp
548370686,esfp
1053231880261300226,esfp
537402311,esfp
237575021,esfp
197136827,esfp
1071062743,esfp
822280897,esfp
1006256137371410432,esfp
15356898,esfp
63321488,esfp
94796648,esfp
233628937,esfp
172610173,esfp
241465382,esfp
758840725698072577,esfp
153805509,esfp
240575659,esfp
2907013468,esfp
3133445509,esfp
103703472,esfp
99581817,esfp
32880203,esfp
495569413,esfp
28733117,esfp
113124218,esfp
744604258218147840,esfp
1947077012,esfp
3980700736,esfp
909357775,esfp
14298009,esfp
959572427599695872,esfp
24139025,esfp
1112566757586288641,esfp
16367749,esfp
499492269,esfp
3578811,esfp
1036769249979711488,esfp
750186884974800896,esfp
426780068,esfp
100452484,esfp
491669361,esfp
1649119777,esfp
813442914,esfp
16206240,esfp
1222927345,esfp
1125126279571955712,esfp
16751490,esfp
832635154610860037,esfp
30752363,esfp
3124532984,esfp
301864820,esfp
148607925,esfp
38790137,esfp
28073585,esfp
59514463,esfp
211037383,esfp
223686396,esfp
5857372,esfp
779970989761236993,esfp
2827507350,esfp
724168800971722752,esfp
989878562676240385,esfp
766633002990526464,esfp
52921147,esfp
953190096202797056,esfp
1172702629,esfp
54809673,esfp
2858467980,esfp
151400489,esfp
1626940956,esfp
75483520,esfp
16687749,esfp
762305458858233856,esfp
64532447,esfp
740081401140289537,esfp
274848142,esfp
2953805167,esfp
3321138340,esfp
75244541,esfp
277540565,esfp
1011960534562848768,esfp
3176479608,esfp
432091622,esfp
777973802064117760,esfp
1010356615881609216,esfp
1000432467067666432,esfp
592946932,esfp
325351591,esfp
522695413,esfp
966854204596695040,esfp
718448872574607361,esfp
788710494823645184,esfp
4755726854,esfp
709829742694932481,esfp
1173124752,esfp
1119181348839796737,esfp
933805352369442816,esfp
544817374,esfp
790375248520744960,esfp
804756662833872896,esfp
797770517096919040,esfp
290094856,esfp
996093877852540929,esfp
1025965807937839104,esfp
970577658307375104,esfp
75205166,intp
60475529,intp
60305982,intp
4041161,intp
179722790,intp
96681138,intp
465098954,intp
246978371,intp
59606194,intp
14871153,intp
3011828504,intp
39371115,intp
2971669183,intp
32993201,intp
130058346,intp
211827564,intp
283023909,intp
219310640,intp
15398485,intp
251593300,intp
231554985,intp
822821753114267649,intp
317869502,intp
76528607,intp
19952553,intp
66071131,intp
1656224893,intp
208580134,intp
1234592640,intp
627151740,intp
2740583503,intp
627645028,intp
39235297,intp
10082312,intp
315573146,intp
2600488604,intp
88419633,intp
2956508669,intp
47718683,intp
259928443,intp
243717902,intp
62864916,intp
19253127,intp
29941547,intp
2574751580,intp
27240345,intp
2693161217,intp
11006752,intp
113232583,intp
563612114,intp
29287398,intp
69911278,intp
20491914,intp
130194252,intp
213905212,intp
43358076,intp
58390195,intp
881471532,intp
2461047304,intp
84989008,intp
899429091140657153,intp
1527442770,intp
16310514,intp
484646259,intp
43625020,intp
996957625,intp
348487598,intp
49658945,intp
14076555,intp
1540934346,intp
1431610430,intp
16381016,intp
254274052,intp
336629291,intp
27155018,intp
416294736,intp
181446191,intp
888895141,intp
50063237,intp
882713251317993474,intp
16870451,intp
66214451,intp
7528652,intp
45913852,intp
118301143,intp
84380402,intp
33635755,intp
173307170,intp
290656008,intp
469677900,intp
18015224,intp
46873482,intp
158486489,intp
438964748,intp
2841331430,intp
347007134,intp
4654811773,intp
107595753,intp
15404035,intp
3210141,intp
32449148,intp
18288858,intp
1876520119,intp
428970993,intp
266578109,intp
20119634,intp
21213394,intp
489951708,intp
19164671,intp
2313978678,intp
1673658547,intp
25427501,intp
25490135,intp
60032518,intp
11557872,intp
2732637987,intp
2744377107,intp
302196926,intp
1359561,intp
1331686046,intp
62736797,intp
12443022,intp
33164349,intp
232809016,intp
26687506,intp
2157788146,intp
584350884,intp
879527820233519104,intp
798355129,intp
41770180,intp
382714552,intp
119229136,intp
792597181,intp
356211763,intp
79024703,intp
43808253,intp
50633103,intp
425295114,intp
15413333,intp
3145069500,intp
226551339,intp
1725711,intp
1102605185136898050,intp
728747154,intp
57328629,intp
1012792955873234945,intp
166029839,intp
19851866,intp
4871836624,intp
360014183,intp
431266863,intp
20043421,intp
55771275,intp
408062366,intp
102460325,intp
1610735732,intp
467858186,intp
1026865187192680448,intp
1907562626,intp
14752991,intp
28298653,intp
357893654,intp
2977458071,intp
15013503,intp
190650605,intp
2702016315,intp
331208078,intp
63569561,intp
1658675958,intp
7305042,intp
2869161459,intp
554140940,intp
46459971,intp
18106298,intp
4434012314,intp
219307330,intp
170109701,intp
105449089,intp
12414252,intp
327413937,intp
636110388,intp
971123887407796225,intp
16801580,intp
1316377478,intp
267155649,intp
267324397,intp
870365018,intp
331573344,intp
39125695,intp
313401536,intp
489404151,intp
574739149,intp
822195709,intp
346419306,intp
155640231,intp
812826901,intp
137200563,intp
387686745,intp
799620703444156416,intp
100439310,intp
14268357,intp
3245736702,intp
447355801,intp
335929376,intp
612195991,intp
6264392,intp
41727940,intp
363685631,intp
841730010759233537,intp
4811651743,intp
14271618,intp
919275218,intp
935876090437951488,intp
160204867,intp
404804603,intp
989895193074851840,intp
701350704359735296,intp
15058072,intp
18390344,intp
564237386,intp
42118712,intp
1485462948,intp
3781555098,intp
419798870,intp
8829492,intp
2973753602,intp
574180959,intp
112190882,intp
1202882526,intp
19845166,intp
463065931,intp
63487125,intp
333880256,intp
986299770,intp
782231398866382848,intp
20329588,intp
58629662,intp
1904914946,intp
3288403805,intp
14994159,intp
3033912575,intp
387455922,intp
1454229751,intp
22406785,intp
872188483607158786,intp
742227680,intp
18998314,intp
16933814,intp
47360935,intp
587937168,intp
78253708,intp
4026055829,intp
15725513,intp
502944533,intp
253049000,intp
372297721,intp
43767418,intp
92266255,intp
11000412,intp
49852058,intp
52599230,intp
116219221,intp
1070868647105650689,intp
342982371,intp
401684717,intp
34214338,intp
120221193,intp
852837520727461888,intp
272296331,intp
859667012,intp
1266622494,intp
1942113416,intp
1685391548,intp
713737964774416384,intp
64310094,intp
522593651,intp
37617068,intp
586538061,intp
27788161,intp
800532399369007104,intp
155671938,intp
18580302,intp
246129986,intp
3228115481,intp
15503264,intp
1059584832081182720,intp
233461808,intp
35458337,intp
27632661,intp
1687575385,intp
23730943,intp
30584327,intp
90848816,intp
4661051,intp
866102366,intp
3013934648,intp
47428319,intp
245276059,intp
93932091,intp
14256250,intp
35081122,intp
215562931,intp
18569745,intp
3150500688,intp
855770864,intp
19502961,intp
1948304958,intp
779509360670015489,intp
4235000913,intp
3374497159,intp
2949075444,intp
24681478,intp
17915737,intp
18275525,intp
63358952,intp
762930570,intp
13513912,intp
16440479,intp
868692494799716352,intp
838301000,intp
963654654,intp
1454845658,intp
41894721,intp
348236162,intp
484973034,intp
15584084,intp
762743638325600257,intp
374260544,intp
1107957732,intp
16569110,intp
430373268,intp
22222931,intp
125804535,intp
175419846,intp
229873549,intp
262364734,intp
1306279110,intp
893839352412856325,intp
137065600,intp
364016582,intp
17505121,intp
15054505,intp
397202154,intp
21206923,intp
1394634548,intp
16508414,intp
785654521837957121,intp
767258904,intp
77152016,intp
9880632,intp
2371805464,intp
24577603,intp
14022822,intp
3215862774,intp
11047232,intp
72380357,intp
25027910,intp
178089837,intp
3100935167,intp
903919781929091072,intp
74258855,intp
53221158,intp
952706748,intp
23089963,intp
348020770,intp
134390828,intp
26736615,intp
19018101,intp
210433889,intp
68964940,intp
14613642,intp
16828826,intp
479506027,intp
7217012,intp
859310312842985472,intp
1114077558,intp
3069992078,intp
17852864,intp
817108791661621248,intp
353565744,intp
801544807856402432,intp
2724723702,intp
34013752,intp
14433958,intp
186899369,intp
93558069,intp
235751156,intp
900892397470699520,intp
7901492,intp
14735100,intp
896560314485014528,intp
173233622,intp
3308891654,intp
17552125,intp
2805542035,intp
536994345,intp
15240832,intp
15103590,intp
149192435,intp
7324802,intp
484018496,intp
777263289122205696,intp
6877022,intp
74910072,intp
725421517404696576,intp
104066691,intp
222481439,intp
912248371284291584,intp
83277790,intp
20477046,intp
93288285,intp
344120055,intp
925567889695965186,intp
418454807,intp
4716167654,intp
1009540992960204800,intp
72736087,intp
481140426,intp
782977995866800128,intp
14448298,intp
20737638,intp
449475779,intp
88385919,intp
318145250,intp
36179006,intp
49509155,intp
191590577,intp
487974116,intp
599565075,intp
66460297,intp
846883639874990080,intp
875654152134606848,intp
2614113498,intp
15750179,intp
908448591668289542,intp
1137410104477790209,intp
1011241212,intp
98958926,intp
34374347,intp
233273569,intp
9589342,intp
3129808318,intp
193813973,intp
1020637346969120774,intp
829369843,intp
19429497,intp
65798019,intp
775612598515593216,intp
2293723411,intp
342793507,intp
28751011,intp
145313794,intp
827682595072856065,intp
2969193063,intp
2515616370,intp
923786142,intp
441171901,intp
29994677,intp
1030158662969565185,intp
182084459,intp
476507139,intp
1287008202,intp
30813305,intp
18378530,intp
23563377,intp
14842621,intp
22278898,intp
1037254982985105413,intp
278938177,intp
18104853,intp
19019375,intp
7950232,intp
1086526262892482561,intp
1561794391,intp
449277539,intp
1007825198475669504,intp
57872907,intp
2663923602,intp
903726110852222976,intp
168251006,intp
528965633,intp
21149808,intp
84974560,intp
121501368,intp
1050100130643365888,intp
39623,intp
255186959,intp
1228487366,intp
331919883,intp
14617509,intp
1044121365836681216,intp
127998898,intp
119935358,intp
2861204781,intp
38264759,intp
14928942,intp
201335748,intp
956515940,intp
15763878,intp
605544584,intp
15855918,intp
15604422,intp
442624030,intp
9824772,intp
1036406070023868418,intp
186307595,intp
1431950773,intp
707317200919650304,intp
11026662,intp
23307631,intp
130574593,intp
1369244497,intp
887920550714130433,intp
999722017468239872,intp
42112553,intp
877156369564086273,intp
3196105159,intp
138485054,intp
38536833,intp
2284267058,intp
910790200598650885,intp
167603821,intp
2706357259,intp
15231550,intp
586223047,intp
102825471,intp
373639619,intp
310530469,intp
2960169272,intp
4925854301,intp
20420439,intp
76780458,intp
795330180864765956,intp
287341687,intp
1138427058105868288,intp
975376888494309376,intp
577283256,intp
123066043,intp
69467594,intp
11780982,intp
1065881248101486592,intp
780930564614262784,intp
489049552,intp
1000097329997893632,intp
4190013441,intp
47845295,intp
1161719160998682626,intp
755815272,intp
719665481192333313,intp
357726182,intp
516487147,intp
1084097406625558528,intp
218151748,intp
18846827,intp
56911566,intp
90306981,intp
105709179,intp
2173514386,intp
2720317664,intp
575248390,intp
1036670275390201859,intp
863766035463376899,intp
14273270,intp
1464221510,intp
17899668,intp
890198544790978560,intp
4574658743,intp
1040177166250438656,intp
155117149,intp
757277067331252224,intp
2876253887,intp
48614427,intp
753734457778171905,intp
808015,intp
2954017636,intp
1563138698,intp
2236124306,intp
1255407998,intp
971940968436940800,intp
843999309045686272,intp
446403478,intp
2806025505,intp
22634643,intp
934103659247480835,intp
828041934778281984,intp
10692832,intp
2807778337,intp
22585624,intp
913301076098547712,intp
86073478,intp
283293732,intp
856370808020647937,intp
221362251,intp
835837402023346176,intp
2301420483,intp
4121997382,intp
426825204,intp
729555326,intp
19596021,intp
969276105038356480,intp
2740454661,intp
96169762,intp
101102068,intp
947748325708754945,intp
12167832,intp
901551124787933184,intp
1146444073,intp
38270414,intp
51919997,intp
971455174404378624,intp
984713967867256832,intp
159883313,intp
1702654562,intp
46014359,intp
55631455,intp
1056486633611116544,intp
2377949671,intp
977495249747660800,intp
365291435,intp
1881664740,intp
1311173005,intp
16631665,intp
45303429,intp
1155249668495937543,intp
1076515936197373958,intp
742839621470523392,intp
2543451515,intp
2212195772,intp
16066488,intp
318010123,intp
1934176910,intp
981326746602606592,intp
1028608907747500032,intp
627483,intp
905382410757570561,intp
881689883798114304,intp
217713508,intp
64073579,intp
40193264,intp
858037812,intp
778423585992040449,intp
550596607,intp
947961009460908035,intp
859134678346981376,intp
4497587536,intp
59953373,intp
300711371,intp
502247870,intp
893801202424664064,intp
2497234374,intp
1217098855,intp
27340233,intp
35824016,intp
3137644250,intp
1158387542951112704,intp
3291124568,intp
1069533219454763009,intp
1130934924578611200,intp
14339685,intp
2992427978,intp
16214313,intp
769202089394339842,intp
856689681366437890,intp
864856843545448449,intp
789751656233611265,intp
1002680656294547458,intp
3050744060,intp
512942927,intp
373266731,intp
211028218,intp
1038137892256854018,intp
1061857323545694210,intp
1171711951849906177,intp
216341601,intp
1898931120,intp
905771725270519808,intp
1115004104085057537,intp
1035491414681903104,intp
813663528540315648,intp
103208275,intp
959886385304997888,intp
4547767035,intp
1128475155162812416,intp
855826392436662274,intp
850354809286926336,intp
89575922,intp
1054803813129838592,intp
872158966863851521,intp
95725123,intp
1015348472977866752,intp
1235030658,intp
1047099558281523200,intp
1018941763,intp
3588893054,intp
752457513564508160,intp
1017843848003940353,intp
963869947674980352,intp
494179094,intp
1057407144360763392,intp
877751259876532224,intp
1027358499234344960,intp
963103319920177153,intp
923878771215740933,intp
156637214,intp
1056746455329722368,intp
1092366132,intp
409242459,intp
1112770810228477954,intp
2825831916,intp
851623326401273856,intp
1067504627451551744,intp
2940612925,intp
206120937,entp
65763355,entp
353620285,entp
858305868,entp
76605164,entp
14539108,entp
340769496,entp
18388923,entp
2808921757,entp
135282950,entp
2746098234,entp
103375095,entp
237000688,entp
2185554632,entp
499428540,entp
2616825012,entp
128454159,entp
20483364,entp
59753092,entp
1442442680,entp
176548558,entp
206316693,entp
163507483,entp
129503726,entp
149844984,entp
19755538,entp
387762313,entp
45452770,entp
381141486,entp
898507341905010688,entp
232591228,entp
1632048510,entp
447589865,entp
19764048,entp
34618846,entp
2436855577,entp
828000196470546432,entp
592549390,entp
69516894,entp
49813972,entp
1916118978,entp
222939043,entp
92745379,entp
288613671,entp
525246774,entp
393985858,entp
482647531,entp
312379944,entp
768848030154027009,entp
305718703,entp
1583645894,entp
397803474,entp
900582997,entp
142159234,entp
63906947,entp
1565595260,entp
1006375442,entp
302678816,entp
38852480,entp
6616262,entp
465210001,entp
172357087,entp
165418413,entp
2885974976,entp
632858838,entp
324502868,entp
2849442193,entp
147486771,entp
40125238,entp
4609579654,entp
58117280,entp
722449771768582144,entp
2228362837,entp
66629289,entp
82990544,entp
931635698737795072,entp
122006125,entp
166964531,entp
79108842,entp
273332881,entp
51478294,entp
243911655,entp
41405078,entp
79166590,entp
3271279164,entp
741612972972335104,entp
15821785,entp
35293768,entp
87469882,entp
2612162376,entp
125298139,entp
248429369,entp
73762026,entp
2420361367,entp
441976550,entp
11813342,entp
36964696,entp
3460359501,entp
1687385503,entp
784125211465568256,entp
256174599,entp
65447696,entp
127134368,entp
443841140,entp
810918575372468224,entp
79170538,entp
481017526,entp
4664903428,entp
2892368626,entp
46312257,entp
20784186,entp
2420267570,entp
64663558,entp
777390,entp
64328606,entp
23830052,entp
103594788,entp
415792201,entp
4878420257,entp
7666752,entp
397631460,entp
928508562,entp
536730958,entp
1011466165,entp
294057334,entp
2728671154,entp
15790528,entp
1515347874,entp
291803237,entp
86021773,entp
223481170,entp
81573308,entp
23080051,entp
1495868227,entp
2992813834,entp
314502177,entp
99560848,entp
44561004,entp
168827211,entp
2373305440,entp
384915165,entp
211025537,entp
24158621,entp
941353786261598208,entp
2718183348,entp
21667453,entp
700517431249272834,entp
49142257,entp
107541640,entp
195990232,entp
43063030,entp
87858620,entp
59380237,entp
2943601632,entp
15508903,entp
68362988,entp
134095744,entp
463781570,entp
272061794,entp
480496989,entp
102780814,entp
251811747,entp
125168141,entp
134574426,entp
276688399,entp
57881287,entp
423201403,entp
900271800,entp
14767302,entp
1590416641,entp
524904425,entp
892770747734794240,entp
228131338,entp
219199596,entp
482727277,entp
1242659346,entp
2517550991,entp
28390860,entp
1260835063,entp
22166800,entp
8753152,entp
1440479690,entp
2437613132,entp
135920313,entp
101230963,entp
84816288,entp
19148912,entp
290452813,entp
1887237078,entp
52627255,entp
1651615850,entp
2256820790,entp
78606714,entp
38364042,entp
845133629743259648,entp
536071686,entp
15922280,entp
263029241,entp
993916843579523072,entp
296594532,entp
296060678,entp
1103560170297126912,entp
2402559948,entp
2497107492,entp
23018676,entp
424115649,entp
2847672697,entp
213171056,entp
25041270,entp
43964870,entp
3704788774,entp
15118889,entp
29039409,entp
232703447,entp
860106264,entp
3050482356,entp
16923319,entp
32854981,entp
7783242,entp
476512519,entp
22190975,entp
2549024713,entp
795150281730191360,entp
76193256,entp
86049734,entp
708201301,entp
2811751428,entp
71206262,entp
155840097,entp
62053789,entp
20928092,entp
330726968,entp
30183829,entp
197019279,entp
160379864,entp
3002720206,entp
311475054,entp
3307471796,entp
99690928,entp
2450470398,entp
755311927,entp
768994579,entp
455679661,entp
52241772,entp
41688206,entp
23355548,entp
111871589,entp
23215159,entp
12417322,entp
937205133326344192,entp
15039603,entp
219201654,entp
106933552,entp
15257570,entp
968106063659610113,entp
457124842,entp
3059994168,entp
810058229925416960,entp
161732413,entp
755944795927814144,entp
26571350,entp
742883,entp
29145111,entp
815500362358673408,entp
392133708,entp
570624156,entp
343103219,entp
740539842,entp
22864506,entp
23449593,entp
357390773,entp
60259369,entp
18656540,entp
1137413157058560000,entp
303405041,entp
47691291,entp
67077044,entp
2793367964,entp
49173407,entp
1036782043340959745,entp
38846014,entp
21638515,entp
14874209,entp
400188565,entp
1042178468,entp
632261141,entp
279623883,entp
191007379,entp
14342413,entp
103682164,entp
35883366,entp
15106359,entp
236484889,entp
952284704169893889,entp
922630335191384065,entp
883894556235661312,entp
258966762,entp
1164013468854431744,entp
164241678,entp
365453693,entp
2888418080,entp
57115943,entp
17881632,entp
3096677539,entp
29933279,entp
127619854,entp
130829001,entp
612562571,entp
348714278,entp
16801626,entp
492623092,entp
27770548,entp
9072842,entp
15019405,entp
250935040,entp
1582897916,entp
1018539988714000385,entp
27818269,entp
188320973,entp
885522828757434368,entp
2214035671,entp
14346337,entp
16999709,entp
842053034549100545,entp
363900576,entp
138444683,entp
2374531975,entp
2358593724,entp
150232152,entp
1082816328837316610,entp
41535801,entp
712027560,entp
369224664,entp
329858249,entp
219006863,entp
756027,entp
2458024928,entp
1697504899,entp
133999295,entp
398219663,entp
767449398666113024,entp
607684851,entp
40103909,entp
16492525,entp
475696333,entp
28255416,entp
3254403355,entp
482137955,entp
2853887712,entp
86087941,entp
1967427913,entp
256706092,entp
414050580,entp
120544000,entp
15737842,entp
298578786,entp
14632632,entp
3075317860,entp
152446541,entp
66408591,entp
342751057,entp
16314479,entp
26745115,entp
2148008648,entp
14607430,entp
14028012,entp
93378131,entp
578891627,entp
275737274,entp
16047873,entp
2983412871,entp
2417598306,entp
41400409,entp
32727963,entp
4075151,entp
230954715,entp
76280834,entp
842720003203911682,entp
1460786047,entp
155577783,entp
49440219,entp
106103706,entp
900838557723611140,entp
89080689,entp
3432232354,entp
17049134,entp
774944485,entp
15363858,entp
1138298368705404928,entp
1091047236744691718,entp
16155727,entp
44798200,entp
42897147,entp
1375059750,entp
11293342,entp
148283549,entp
751569322787500033,entp
823749956,entp
5691632,entp
162158779,entp
17509638,entp
14240481,entp
110494357,entp
455070732,entp
38796477,entp
19716614,entp
3783185433,entp
792105791494975489,entp
961923161989271553,entp
3278828113,entp
760246568716996608,entp
392478971,entp
15300530,entp
2987501390,entp
16934108,entp
159364581,entp
798649860664659968,entp
26758214,entp
2847550636,entp
10092162,entp
947089687,entp
470199502,entp
894114553,entp
19402190,entp
1045717210524573696,entp
111622267,entp
18199560,entp
4555164673,entp
160660983,entp
1655053182,entp
16991709,entp
13953492,entp
16944820,entp
2362070720,entp
3848981,entp
2608991912,entp
701918667395588096,entp
25941582,entp
782018125197746176,entp
16887471,entp
18300457,entp
18571429,entp
2967832834,entp
21397112,entp
1006832816133496833,entp
322257836,entp
496070175,entp
31047924,entp
279079041,entp
931217480,entp
171025011,entp
535767863,entp
858811313346236416,entp
239737139,entp
574127869,entp
7936972,entp
746346679864004608,entp
1646346247,entp
1924656914,entp
82812995,entp
63729122,entp
14319596,entp
445780676,entp
816581889943158786,entp
14080083,entp
29102876,entp
907193988,entp
248174497,entp
418288709,entp
12963452,entp
21376399,entp
872178775215267842,entp
31168391,entp
411857689,entp
862773049,entp
983212552686481409,entp
1637973308,entp
153958494,entp
136934244,entp
844526502666481665,entp
611617117,entp
180891514,entp
94997082,entp
3414833124,entp
31042029,entp
169771347,entp
245982092,entp
952464757,entp
2832797951,entp
164364656,entp
1166486495609401350,entp
249685511,entp
36966953,entp
783589496,entp
828432722808991745,entp
2453264455,entp
2901866010,entp
327090004,entp
16815536,entp
740693917016961024,entp
