일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2023.8.7,금산(238),O,34.5,35,29.8,25.6,70.8,O,경고,X,매우높음
2023.8.7,세종(239),O,35.2,35.4,29.5,24.7,72.1,O,경고,O,매우높음
2023.8.7,부안(243),O,35.1,34.3,28.6,25.4,80.8,O,경고,O,매우높음
2023.8.7,임실(244),O,34.8,34.3,26.8,24.1,87.3,O,경고,X,매우높음
2023.8.7,정읍(245),O,35.6,34.7,28.2,25.1,82.1,O,경고,X,매우높음
2023.8.7,남원(247),O,36.2,37,29,25.8,76,O,경고,O,매우높음
2023.8.7,장수(248),O,33.6,33.2,26.4,23,86.6,O,경고,X,매우높음
2023.8.7,영광군(252),O,34.6,33.5,28.3,25.1,82.5,O,경고,O,매우높음
2023.8.7,김해시(253),O,36.5,36,30.3,26.4,73,O,경고,O,매우높음
2023.8.7,순창군(254),O,35.7,36,27.5,24.8,87.3,O,경고,X,매우높음
2023.8.7,양산시(257),O,36,36,30.8,27.8,69.5,O,경고,O,매우높음
2023.8.7,강진군(259),O,36.3,36,28.3,25.7,87.5,O,경고,X,매우높음
2023.8.7,장흥(260),O,35.8,35.8,28.4,25.2,87.9,O,경고,X,매우높음
2023.8.7,해남(261),O,35.6,35,27.7,24.2,89.3,O,경고,X,매우높음
2023.8.7,고흥(262),O,34.5,34.6,28.4,24.2,79.8,O,경고,X,매우높음
2023.8.7,의령군(263),O,36.2,36.3,30,24.7,72.3,O,경고,O,매우높음
2023.8.7,함양군(264),O,36.3,35.8,29.6,25.3,82,O,경고,X,매우높음
2023.8.7,진도군ASOS(268),O,34,32.7,27.6,24.4,84.8,O,경고,X,매우높음
2023.8.7,봉화(271),X,31.7,31.4,26,21.7,77.4,O,경고,X,높음
2023.8.7,영주(272),O,34.5,34.6,26.5,23.1,88.4,O,경고,X,매우높음
2023.8.7,문경(273),O,34.9,34.4,27.9,24.3,82.4,O,경고,X,매우높음
2023.8.7,청송군(276),O,33.5,33.6,27.9,23,75.3,O,경고,X,매우높음
2023.8.7,영덕(277),X,31.7,30.6,26.9,24.6,80.5,O,주의,X,높음
2023.8.7,의성(278),O,35.5,36.2,29.6,23.8,74,O,경고,X,높음
2023.8.7,구미(279),O,35.2,35.5,29.3,24.8,73,O,경고,O,높음
2023.8.7,영천(281),O,33.9,34,28.6,24.8,74.4,O,경고,X,매우높음
2023.8.7,경주시(283),O,33.3,32.2,28.3,25.2,77.1,O,주의,O,보통
2023.8.7,거창(284),O,34.1,34.9,28.4,23.6,75.3,O,경고,X,매우높음
2023.8.7,합천(285),O,35.3,35.8,29.4,24.1,72.4,O,경고,X,매우높음
2023.8.7,밀양(288),O,34.8,36,30.3,26,62.3,O,경고,O,매우높음
2023.8.7,산청(289),O,35.7,35.4,29.7,24.7,76.4,O,경고,X,매우높음
2023.8.7,거제(294),O,35.1,34.5,29.8,26.2,72.4,O,경고,O,매우높음
2023.8.7,남해(295),O,35.2,35.1,29.3,25.7,76.5,O,경고,O,매우높음
2023.8.7,부천(433),O,34.1,34.3,28,24,73,O,경고,X,높음
2023.8.7,안양(434),X,30.9,34.9,30.2,27.4,,O,경고,O,높음
2023.8.7,광명(437),O,35.7,36.7,31.1,26.3,64,O,경고,O,높음
2023.8.7,군포(438),O,35.6,36.5,30.4,26.3,67,O,경고,O,높음
2023.8.7,김포(441),X,,35.6,29.9,25.8,,O,경고,X,높음
2023.8.7,하남(444),O,35,35.2,30.2,26.7,63,O,경고,O,높음
2023.8.7,의왕(445),O,34.9,34.4,28.7,24.5,77,O,경고,X,높음
2023.8.7,포천(504),O,35.2,34.8,29.2,25.7,70,O,경고,X,높음
2023.8.7,가평조종(505),O,34.4,33.7,28.4,24.1,79,O,경고,X,높음
2023.8.7,안성(516),O,35.3,35.7,29.9,26.3,72,O,경고,O,매우높음
2023.8.7,간성(517),X,27.8,25.1,23.2,21.2,89,X,주의,X,낮음
2023.8.7,평창(526),X,32.1,32.1,26.7,22.9,74,O,주의,X,낮음
2023.8.7,의정부(532),O,36.3,35,29.4,25,84,O,경고,X,높음
2023.8.7,횡성(536),O,33.8,34.6,29.3,25.9,66,O,경고,X,낮음
2023.8.7,고양(540),X,,,,,,O,경고,X,높음
2023.8.7,남양주(541),O,35.5,36,30.7,26.1,64,O,경고,O,높음
2023.8.7,안산(545),O,35.9,36.5,28.4,23.9,80,O,경고,X,높음
2023.8.7,경기광주(546),O,34.1,34.5,29.4,26.1,65,O,경고,X,매우높음
2023.8.7,여주(548),O,34,33.8,28.7,24.9,77,O,경고,X,매우높음
2023.8.7,용인(549),O,33.8,34.1,28.9,24.4,71,O,경고,X,매우높음
2023.8.7,오산(550),O,36,36.3,30.4,25.5,71,O,경고,O,매우높음
2023.8.7,평택(551),O,36.8,36.8,30.4,26.9,72,O,경고,O,매우높음
2023.8.7,화천(555),O,34,33.2,27.6,23.6,85,O,경고,X,낮음
2023.8.7,양구(556),X,32.7,33.1,26.9,23.1,73,O,경고,X,낮음
2023.8.7,시흥(565),O,36.2,36.5,29.3,24.5,80,O,경고,X,높음
2023.8.7,구리(569),O,35.6,35.8,30.3,26.7,65,O,경고,O,높음
2023.8.7,화성(571),O,36.5,37.2,29.6,26.1,75,O,경고,O,높음
2023.8.7,성남(572),O,35.2,,,,,O,경고,O,매우높음
2023.8.7,과천(590),O,35.8,35.6,29.9,25.3,74,O,경고,X,높음
2023.8.7,양주(598),O,35.6,34.7,28.9,24.2,76,O,경고,X,높음
2023.8.7,단양(601),O,34.9,34.9,27.5,24,82,O,경고,X,매우높음
2023.8.7,진천(602),O,35.5,36,28.8,25.3,77,O,경고,X,매우높음
2023.8.7,괴산(603),O,35.3,35.2,27.8,24.5,84,O,경고,X,매우높음
2023.8.7,옥천(604),O,35.7,36.3,30.5,26.6,72,O,경고,O,매우높음
2023.8.7,홍북(608),O,35.3,35.6,27.6,23.5,81,O,경고,X,높음
2023.8.7,공주(612),O,35,35,28.9,23.9,78,O,경고,X,매우높음
2023.8.7,서천(614),O,34.7,33.2,27.8,23.9,87,O,경고,O,매우높음
2023.8.7,논산(615),O,36.5,36.7,30.2,25.2,76,O,경고,O,매우높음
2023.8.7,당진(616),O,36.1,35.6,29.2,24.9,84,O,경고,O,매우높음
2023.8.7,청양(618),O,35.9,34.7,28,23.8,85,O,경고,X,높음
2023.8.7,음성(619),O,34.1,34.2,27.4,24.3,80,O,경고,X,매우높음
2023.8.7,증평(623),O,35.7,35,29,25.6,80,O,경고,X,매우높음
2023.8.7,태안(627),O,36.1,35.2,29.3,24.5,80,O,경고,O,높음
2023.8.7,예산(628),O,36.3,36.2,29.4,25.5,79,O,경고,O,매우높음
2023.8.7,아산(634),O,36.5,37.2,29.4,24.9,78,O,경고,X,매우높음
2023.8.7,계룡(636),O,34.9,34.4,28.6,23.8,80,O,경고,X,매우높음
2023.8.7,연천청산(652),O,34.2,34.1,28,24.3,74,O,경고,X,높음
2023.8.7,양양(670),X,29,26.1,24.4,22.5,89,X,주의,X,낮음
2023.8.7,무안(699),O,35.2,34.2,27.9,24.7,86,O,경고,O,매우높음
2023.8.7,무주(701),O,34.4,34.9,29.2,24.6,73,O,경고,X,매우높음
2023.8.7,익산(702),O,35.1,35.3,28.7,25.4,79,O,경고,O,매우높음
2023.8.7,진안(703),O,34.2,34,27.6,24,82,O,경고,X,매우높음
2023.8.7,담양(706),O,37.8,37.2,29.4,25.9,87,O,경고,X,매우높음
2023.8.7,구례(709),O,36.5,36.3,29,24.9,84,O,경고,X,매우높음
2023.8.7,나주(710),O,35.8,34.8,28.2,24.4,88,O,경고,X,매우높음
2023.8.7,순천시(712),O,36.5,35.9,29.6,25.8,84,O,경고,O,매우높음
2023.8.7,광양읍(713),O,36.8,37.9,29.6,25.4,81,O,경고,X,매우높음
2023.8.7,장성(730),O,35.4,34.1,27.5,24.6,91,O,경고,X,매우높음
2023.8.7,영암(731),O,36.3,35.2,28,25.1,90,O,경고,O,높음
2023.8.7,보성(732),O,35,34.7,27.7,23.9,85,O,경고,X,매우높음
2023.8.7,완주(734),O,36.2,36.1,29.3,25.3,82,O,경고,X,매우높음
2023.8.7,김제(737),O,35.7,34.5,28.5,24.9,86,O,경고,O,매우높음
2023.8.7,화순(741),O,36,36.2,28.1,25.1,83,O,경고,X,매우높음
2023.8.7,함평(754),O,35.7,34.9,28.5,24.8,83,O,경고,O,매우높음
2023.8.7,곡성(768),O,37.8,37.8,29,24.8,83,O,경고,X,매우높음
2023.8.7,압해도(789),O,35.4,34,28.6,24.7,88,O,경고,O,매우높음
2023.8.7,영양(801),O,34.1,33.9,28,23.2,78,O,경고,X,높음
2023.8.7,성주(810),O,35.1,36.2,28,25,78,O,경고,O,매우높음
2023.8.7,고령(812),O,35.3,35.3,28.8,24,79,O,경고,X,매우높음
2023.8.7,청도(813),O,34.5,34.2,28.9,25.2,73,O,경고,O,매우높음
2023.8.7,예천(815),O,35.3,35.3,28.3,24.4,79,O,경고,X,높음
2023.8.7,김천(822),O,36.1,35.6,28.1,23.7,85,O,경고,O,높음
2023.8.7,군위(823),O,35.7,36,29.7,24.4,74,O,경고,X,높음
2023.8.7,칠곡(825),O,35.8,36.2,28.5,25.2,88,O,경고,X,높음
2023.8.7,경산(827),O,35.4,36.1,29.7,26,71,O,경고,O,매우높음
2023.8.7,삼척(876),X,30.6,28.5,26.1,24.2,82,X,주의,X,낮음
2023.8.7,속초(90),X,29.1,26.1,23.8,21.6,89.5,X,주의,X,낮음
2023.8.7,삼천포(907),O,35.3,34.5,28.8,24.9,80,O,경고,X,매우높음
2023.8.7,고성(918),O,35.8,35.2,29.6,25.2,77,O,경고,O,매우높음
2023.8.7,창녕(919),O,35.8,35.5,29.9,25.3,74,O,경고,O,매우높음
2023.8.7,함안(920),O,36.5,36.3,29,24.8,81,O,경고,X,매우높음
2023.8.7,북춘천(93),O,34.3,33.9,28.8,25.4,73.3,O,경고,X,낮음
2023.8.7,하동(932),O,36.4,36.7,29.2,25.1,80,O,경고,X,매우높음
2023.8.7,철원(95),X,32.4,31.7,26.5,22.8,76.4,O,경고,X,낮음
2023.8.7,동두천(98),O,34.8,33.6,28.3,24.9,77.6,O,경고,X,높음
2023.8.7,파주(99),O,34.4,32.9,27.2,24.1,81.5,O,경고,X,높음
2023.8.8,북강릉(104),X,26.1,23.9,22.4,21.1,91,X, ,X,낮음
2023.8.8,동해(106),X,28.2,26.1,23.7,21.8,90.8,X,관심,X,낮음
2023.8.8,서울(108),O,35.3,35.8,30.9,26.4,60.5,O,경고,O,높음
2023.8.8,인천(112),O,34.2,34.3,30.7,26.6,63.3,O,경고,O,매우높음
2023.8.8,원주(114),O,33.6,34,28.6,23.9,63.4,O,경고,X,낮음
2023.8.8,울릉도(115),O,33.8,31.9,28.3,26,86.8,O,주의,O,보통
2023.8.8,수원(119),O,34.6,34.8,30.9,26.5,61,O,경고,O,높음
2023.8.8,영월(121),X,32.9,33.3,27.4,22.8,68.5,O,주의,X,낮음
2023.8.8,충주(127),O,35.1,34.7,29.1,24.5,69.3,O,경고,O,높음
2023.8.8,서산(129),O,35,34.9,30.5,26.7,69.8,O,경고,O,높음
2023.8.8,울진(130),X,30.3,29.1,25,22.7,82,O,주의,X,높음
2023.8.8,청주(131),O,35.4,35.4,30.6,26,63.8,O,경고,O,높음
2023.8.8,대전(133),O,34.8,34.9,30.1,25.9,66.6,O,경고,O,매우높음
2023.8.8,추풍령(135),O,33.5,32.4,27.4,24.9,79.1,O,경고,X,높음
2023.8.8,안동(136),O,34.5,34.2,28.8,24.5,73.4,O,경고,O,매우높음
2023.8.8,상주(137),O,34.7,33.9,29,26.1,76.5,O,경고,O,매우높음
2023.8.8,포항(138),X,29.4,28.2,25.2,23.6,80.3,O,주의,X,높음
2023.8.8,군산(140),O,35.9,35.6,31,26.1,71.5,O,경고,O,높음
2023.8.8,대구(143),O,33.5,33.2,28.4,25.5,72.8,O,경고,O,높음
2023.8.8,전주(146),O,35.1,34.8,29.9,25.4,72.9,O,경고,O,매우높음
2023.8.8,울산(152),X,30.8,29.6,26.3,24.7,78.5,O,주의,X,매우높음
2023.8.8,창원(155),O,34,34.1,29.9,26.5,65.5,O,경고,O,매우높음
2023.8.8,광주(156),O,36.4,35.5,28.8,24.9,89.3,O,경고,X,매우높음
2023.8.8,부산(159),O,33.8,33.5,29.2,26.6,67.3,O,경고,O,높음
2023.8.8,통영(162),O,33.9,33.8,29.8,26.6,68.9,O,경고,O,매우높음
2023.8.8,목포(165),O,34.7,34.2,28.8,26,82.5,O,경고,O,매우높음
2023.8.8,여수(168),O,33.7,33.3,29.9,27.1,68.1,O,경고,O,매우높음
2023.8.8,흑산도(169),X,32.1,30.4,26.9,24.4,90.9,O,주의,X,매우높음
2023.8.8,완도(170),O,35.2,34.6,29.5,25.8,77.8,O,경고,O,매우높음
2023.8.8,고창(172),O,35.3,34.8,28.8,24.4,81.6,O,경고,X,매우높음
2023.8.8,제주(184),O,33.3,32.5,29.7,27.9,74.9,O,경고,O,높음
2023.8.8,진주(192),O,35.6,35.3,30.1,24.7,71.8,O,경고,O,매우높음
2023.8.8,양평(202),O,34,34.7,29.3,24.2,63.9,O,경고,X,높음
2023.8.8,이천(203),O,35.4,34.8,29,23.7,73.4,O,경고,X,높음
2023.8.8,인제(211),X,30.8,30.5,25.5,22.6,71.8,O,주의,X,낮음
2023.8.8,홍천(212),O,34.2,34.5,27.8,22.4,67,O,경고,X,낮음
2023.8.8,태백(216),X,24.9,22.3,20.3,18.1,95.8,X,관심,X,낮음
2023.8.8,정선군(217),X,31.3,31,25.8,22.2,70.8,O,주의,X,낮음
2023.8.8,제천(221),X,32.8,32,26.7,22.2,75.4,O,경고,X,높음
2023.8.8,보은(226),O,34,33.8,28.3,23.5,74.4,O,경고,O,높음
2023.8.8,천안(232),O,34.2,34.2,29.4,24.4,71,O,경고,O,높음
2023.8.8,보령(235),O,35.3,35.2,30.9,26.1,68.3,O,경고,O,높음
2023.8.8,부여(236),O,35.6,35.4,29.7,25.9,77.1,O,경고,O,높음
2023.8.8,금산(238),O,34.6,34.8,28.9,24,73.1,O,경고,O,매우높음
2023.8.8,세종(239),O,35,34.9,30.2,25.4,68.9,O,경고,O,높음
2023.8.8,부안(243),O,35.4,35.6,29.4,25.6,78.3,O,경고,O,높음
2023.8.8,임실(244),O,34.7,34.5,28.3,23.1,77,O,경고,X,매우높음
2023.8.8,정읍(245),O,35.5,34.8,29.5,24.3,75.9,O,경고,O,매우높음
2023.8.8,남원(247),O,35.5,35.8,30.4,25.3,67.9,O,경고,O,매우높음
2023.8.8,장수(248),O,33.9,33.8,27.3,21.5,76.9,O,경고,X,매우높음
2023.8.8,영광군(252),O,35,34.7,29.1,24.9,78.9,O,경고,X,매우높음
2023.8.8,김해시(253),O,35.1,34.4,29.4,26.2,73.9,O,경고,O,높음
2023.8.8,순창군(254),O,36.3,36.8,29.9,23.8,72.4,O,경고,O,매우높음
2023.8.8,양산시(257),O,34.6,34.2,29.1,26.8,72.3,O,경고,O,높음
2023.8.8,강진군(259),O,36.3,36.2,29.8,24.8,80.1,O,경고,O,매우높음
2023.8.8,장흥(260),O,35.8,35.7,29.6,24.5,80,O,경고,O,매우높음
2023.8.8,해남(261),O,35.7,35.5,29.1,24.6,84.3,O,경고,X,매우높음
2023.8.8,고흥(262),O,34,33.9,29,24.8,73.4,O,경고,O,매우높음
2023.8.8,의령군(263),O,35.7,35.9,30,25,69.8,O,경고,O,매우높음
2023.8.8,함양군(264),O,35.9,35.3,29.3,24.1,80.5,O,경고,O,매우높음
2023.8.8,진도군ASOS(268),O,35,34.7,28.6,24.7,81.8,O,경고,X,매우높음
2023.8.8,봉화(271),X,30.4,29.8,25.9,22,74.1,O,주의,X,매우높음
2023.8.8,영주(272),O,33.7,33.8,27.6,23.2,78,O,경고,X,매우높음
2023.8.8,문경(273),O,34.6,34,28.4,23.7,76.8,O,경고,X,높음
2023.8.8,청송군(276),O,33.2,32.2,27.1,23.1,81.1,O,주의,X,높음
2023.8.8,영덕(277),X,30.7,29.5,25.5,23,79.4,O,주의,X,높음
2023.8.8,의성(278),O,34.6,34.5,29.1,24.4,74.8,O,경고,O,매우높음
2023.8.8,구미(279),O,34.5,34.4,29.4,25.5,70.6,O,경고,O,매우높음
2023.8.8,영천(281),O,33,32.5,27.5,24.7,75.9,O,주의,X,높음
2023.8.8,경주시(283),X,31.4,30.3,26.4,24.5,77.6,O,주의,X,보통
2023.8.8,거창(284),O,33.9,33.7,28.1,23.1,74.5,O,경고,O,매우높음
2023.8.8,합천(285),O,34.8,35,28.9,24,72.1,O,경고,O,매우높음
2023.8.8,밀양(288),O,33.2,33.8,29.4,26.4,62.8,O,경고,O,높음
2023.8.8,산청(289),O,35.5,35.1,28.7,24.1,78,O,경고,O,매우높음
2023.8.8,거제(294),O,33.4,33,29.1,26.2,72,O,경고,X,매우높음
2023.8.8,남해(295),O,34.3,33.8,29.1,25.5,74.9,O,경고,O,매우높음
2023.8.8,부천(433),O,33.6,34.5,29.2,24.4,59,O,경고,X,높음
2023.8.8,안양(434),X,31.2,35.3,30.6,26.3,,O,경고,O,높음
2023.8.8,광명(437),O,35.6,37.5,31.8,27.5,55,O,경고,O,높음
2023.8.8,군포(438),O,34.6,35.5,31.1,26.8,57,O,경고,O,높음
2023.8.8,김포(441),X,,35.6,30.1,24.8,,O,경고,O,매우높음
2023.8.8,하남(444),O,34.7,35.4,29.6,25,59,O,경고,X,높음
2023.8.8,의왕(445),O,34.5,34,28.8,24.1,72,O,경고,X,높음
2023.8.8,포천(504),O,35.4,35.4,29.3,23.6,66,O,경고,X,높음
2023.8.8,가평조종(505),O,34.7,34.6,28.5,22.8,72,O,경고,X,높음
2023.8.8,안성(516),O,34.8,35.3,29.1,25.3,73,O,경고,X,높음
2023.8.8,간성(517),X,25.5,23.5,22.1,20.9,88,X, ,X,낮음
2023.8.8,평창(526),X,31.7,31.8,26.2,21.2,70,O,주의,X,낮음
2023.8.8,의정부(532),O,36.1,35.1,28.9,23.8,81,O,경고,X,높음
2023.8.8,횡성(536),O,33.5,34,28.8,23.8,62,O,경고,X,낮음
2023.8.8,고양(540),X,,,,,,O,경고,X,매우높음
2023.8.8,남양주(541),O,35.3,36.6,30.5,25.1,58,O,경고,X,높음
2023.8.8,안산(545),O,35.2,35.2,29,23,74,O,경고,X,높음
2023.8.8,경기광주(546),O,33.7,34.4,28.8,24.2,60,O,경고,X,높음
2023.8.8,여주(548),O,33.9,33.7,28.7,23.6,69,O,경고,X,높음
2023.8.8,용인(549),O,33.9,34.6,28.8,23.9,63,O,경고,X,높음
2023.8.8,오산(550),O,35.6,36,31,25.9,64,O,경고,O,높음
2023.8.8,평택(551),O,35.6,35.7,30.4,26.1,68,O,경고,O,높음
2023.8.8,화천(555),O,33.9,33.2,26.9,20.9,82,O,경고,X,낮음
2023.8.8,양구(556),X,32.7,33.4,26.1,20.3,69,O,주의,X,낮음
2023.8.8,시흥(565),O,35.4,36,30.2,24.9,71,O,경고,O,높음
2023.8.8,구리(569),O,34.7,35.5,29.9,25,60,O,경고,X,높음
2023.8.8,화성(571),O,35.7,36.3,31,26.1,64,O,경고,O,높음
2023.8.8,성남(572),O,34.8,35.8,30.5,25.2,61,O,경고,X,높음
2023.8.8,과천(590),O,35.2,35.6,30,24.2,68,O,경고,X,높음
2023.8.8,양주(598),O,36.4,36.7,29,23.1,71,O,경고,X,높음
2023.8.8,단양(601),O,34.7,34.6,27.7,23,76,O,경고,X,보통
2023.8.8,진천(602),O,35.2,35.2,29.5,24,70,O,경고,X,높음
2023.8.8,괴산(603),O,34.9,34.7,28,22.7,82,O,경고,X,높음
2023.8.8,옥천(604),O,35.7,35.8,29.9,25.5,74,O,경고,O,높음
2023.8.8,홍북(608),O,34.7,34.9,29.6,25.1,68,O,경고,X,높음
2023.8.8,공주(612),O,34.7,34.7,29.1,24.9,77,O,경고,X,높음
2023.8.8,서천(614),O,35.7,34.9,29.8,25.3,77,O,경고,O,매우높음
2023.8.8,논산(615),O,36.2,36.3,31.2,26.2,68,O,경고,O,높음
2023.8.8,당진(616),O,35.3,34.7,29.8,25.1,79,O,경고,O,높음
2023.8.8,청양(618),O,35.5,35.4,29.2,24,77,O,경고,X,높음
2023.8.8,음성(619),O,33.7,33.5,27.6,21.9,75,O,경고,X,높음
2023.8.8,증평(623),O,35.9,35.6,29.5,24.5,76,O,경고,O,높음
2023.8.8,태안(627),O,36,35.4,30.4,26.4,73,O,경고,O,매우높음
2023.8.8,예산(628),O,35.7,35.8,30.7,25.9,72,O,경고,O,높음
2023.8.8,아산(634),O,35.5,35.6,29.6,24.7,74,O,경고,O,높음
2023.8.8,계룡(636),O,34.5,34,29.4,24.9,73,O,경고,O,높음
2023.8.8,연천청산(652),O,34.7,35,28.3,22.1,69,O,경고,X,높음
2023.8.8,양양(670),X,26.1,24.3,23.1,21.5,84,X, ,X,낮음
2023.8.8,무안(699),O,35.5,35,28.5,25.1,82,O,경고,X,매우높음
2023.8.8,무주(701),O,34.2,34.4,29.2,23.7,70,O,경고,O,높음
2023.8.8,익산(702),O,35.1,35.1,29.7,25.1,75,O,경고,O,높음
2023.8.8,진안(703),O,34.2,33.6,27.1,22.7,81,O,경고,X,매우높음
2023.8.8,담양(706),O,37.5,37.4,30.3,24.8,80,O,경고,O,매우높음
2023.8.8,구례(709),O,36.3,36.3,29.4,24.7,81,O,경고,X,매우높음
2023.8.8,나주(710),O,36,35.6,28.3,24.6,86,O,경고,O,매우높음
2023.8.8,순천시(712),O,36.1,35.7,30.5,25.2,76,O,경고,O,매우높음
2023.8.8,광양읍(713),O,36.5,36.5,30.7,24.7,71,O,경고,O,매우높음
2023.8.8,장성(730),O,35.7,35.2,28.4,24.1,85,O,경고,X,매우높음
2023.8.8,영암(731),O,36.8,36,28.8,25,88,O,경고,X,매우높음
2023.8.8,보성(732),O,34.8,34.5,28.3,23.1,80,O,경고,X,매우높음
2023.8.8,완주(734),O,36.2,36.2,30.2,24.1,73,O,경고,X,높음
2023.8.8,김제(737),O,35.9,34.9,29.2,25.5,83,O,경고,O,높음
2023.8.8,화순(741),O,36.6,36.1,28.2,23.9,82,O,경고,X,매우높음
2023.8.8,함평(754),O,35.8,35.5,28.7,25.2,84,O,경고,O,매우높음
2023.8.8,곡성(768),O,36.3,36.1,29,23.6,83,O,경고,X,매우높음
2023.8.8,압해도(789),O,36.9,35.8,28.7,25,87,O,경고,O,매우높음
2023.8.8,영양(801),X,32.6,31.8,27,23.7,79,O,주의,X,높음
2023.8.8,성주(810),O,34.9,35.2,28.4,25.1,77,O,경고,O,매우높음
2023.8.8,고령(812),O,34.5,34.2,29,24.2,77,O,경고,O,매우높음
2023.8.8,청도(813),X,32.2,31.6,27.6,25.7,74,O,주의,O,높음
2023.8.8,예천(815),O,34.4,34.2,28.9,24.9,73,O,경고,X,높음
2023.8.8,김천(822),O,35.3,34.2,27.8,24.9,88,O,경고,X,매우높음
2023.8.8,군위(823),O,34.8,34.1,28.9,24.6,76,O,경고,O,매우높음
2023.8.8,칠곡(825),O,35.3,34.4,28.8,24.7,85,O,경고,O,매우높음
2023.8.8,경산(827),O,34.5,34.1,28.7,26,73,O,주의,O,높음
2023.8.8,삼척(876),X,27.7,25.6,23.4,21.7,88,X,관심,X,낮음
2023.8.8,속초(90),X,26.4,24.3,22.8,21.2,86.1,X, ,X,낮음
2023.8.8,삼천포(907),O,34.9,34.3,29.2,24.8,72,O,경고,O,매우높음
2023.8.8,고성(918),O,34.9,34,29.2,25,77,O,경고,O,매우높음
2023.8.8,창녕(919),O,34.5,33.9,29.2,25.7,75,O,경고,O,매우높음
2023.8.8,함안(920),O,35.1,34.6,28.7,24.3,77,O,경고,X,매우높음
2023.8.8,북춘천(93),O,34.2,34.1,28,23,69.3,O,경고,X,낮음
2023.8.8,하동(932),O,35.6,35.3,30.1,24.6,73,O,경고,O,매우높음
2023.8.8,철원(95),O,34,33.7,27.3,22.1,73.9,O,주의,X,낮음
2023.8.8,동두천(98),O,35,34.3,28.6,23.1,73.8,O,경고,X,높음
2023.8.8,파주(99),O,34.4,33.2,27.7,22.2,78.3,O,경고,X,매우높음
2023.8.9,북강릉(104),X,25.2,22.5,21.4,20.7,95.6,X, ,X,낮음
2023.8.9,동해(106),X,26.4,23.2,22.2,21.4,97.4,X,관심,X,낮음
2023.8.9,서울(108),X,32.1,31.6,28.3,25.1,67.6,O,경고,X,높음
2023.8.9,인천(112),X,32.9,32.5,29.3,27.1,64.6,O,경고,X,높음
2023.8.9,원주(114),X,31.8,31.5,26.1,22.4,73.6,O,경고,X,낮음
2023.8.9,울릉도(115),X,32.4,29.6,27.7,26.2,94.6,O,주의,O,높음
2023.8.9,수원(119),X,32.5,31.9,28.6,24.1,67.1,O,경고,X,보통
2023.8.9,영월(121),X,29.1,28.3,24.1,21.4,79.4,O,주의,X,낮음
2023.8.9,충주(127),X,30.5,29.5,25.7,22.6,76.4,O,경고,X,보통
2023.8.9,서산(129),X,32.9,32.3,28.6,24.6,71.8,O,경고,X,높음
2023.8.9,울진(130),X,26.9,25.1,23.4,22,87.4,X,주의,X,높음
2023.8.9,청주(131),X,32.4,32.4,27.4,23.5,74.4,O,경고,X,보통
2023.8.9,대전(133),X,30.8,29.6,26.4,23,79.5,O,경고,X,높음
2023.8.9,추풍령(135),X,28.6,26.7,24.6,23,85.4,O,경고,X,보통
2023.8.9,안동(136),X,30.7,29.2,25.4,23,86.5,O,경고,X,보통
2023.8.9,상주(137),X,31.1,29.3,25.6,23.7,89.8,O,경고,X,보통
2023.8.9,포항(138),X,27.4,25.1,24.4,23.7,84.9,X,주의,X,보통
2023.8.9,군산(140),X,32.1,31,27.7,23.8,77.6,O,경고,X,높음
2023.8.9,대구(143),X,28.9,26.8,25.4,24.6,89.4,O,경고,X,보통
2023.8.9,전주(146),X,31.4,30.2,26.6,24.1,81.6,O,경고,X,높음
2023.8.9,울산(152),X,28.3,25.5,24.1,23.1,89.5,X,주의,X,보통
2023.8.9,창원(155),X,29.1,27.8,26,24.6,81.8,O,경고,X,보통
2023.8.9,광주(156),X,32,29,26.2,24.3,98.1,O,경고,X,높음
2023.8.9,부산(159),X,28.6,27.1,25.7,24.9,83.5,O,경고,X,보통
2023.8.9,통영(162),X,29.5,27.8,25.6,24.2,89.9,O,경고,X,낮음
2023.8.9,목포(165),X,32,30.5,27.7,25.7,81,O,경고,X,높음
2023.8.9,여수(168),X,29.9,28.7,26.4,25,83.1,O,경고,X,보통
2023.8.9,흑산도(169),X,30.7,28.9,25.9,23.1,87.8,O,주의,X,매우높음
2023.8.9,완도(170),X,31.1,29.6,27.1,24.7,83.8,O,경고,X,보통
2023.8.9,고창(172),X,31.6,29.8,26.6,24.1,86.1,O,경고,X,높음
2023.8.9,제주(184),X,30.9,29,27.3,26.3,83,X,경고,O,보통
2023.8.9,진주(192),X,29.8,28,26,24.7,88.3,O,경고,X,보통
2023.8.9,양평(202),X,32,31.6,27.1,23.5,70.8,O,경고,X,높음
2023.8.9,이천(203),X,32.6,31.4,26.5,22.5,80.9,O,경고,X,높음
2023.8.9,인제(211),X,28,27,23.8,21.7,78,X,주의,X,낮음
2023.8.9,홍천(212),X,31.6,31.4,25.2,21.6,76.6,O,경고,X,낮음
2023.8.9,태백(216),X,22.8,19.7,19,18.1,97.1,X,관심,X,낮음
2023.8.9,정선군(217),X,28.3,27.6,22.8,20.6,81,X,주의,X,낮음
2023.8.9,제천(221),X,29,27.6,23.9,21.3,84.3,O,경고,X,보통
2023.8.9,보은(226),X,29.8,28.2,25.5,23.1,84.9,O,경고,X,높음
