count,date,title,description,org_link,link
823,2024-08-13 09:38:00,"대구가톨릭대, 고교생 대상 미래 모빌리티 썸머캠프 개최","RIS모비릴티디지털전환사업단은 전문인재 양성과 기술 고도화를 목표로 ▲기계, <b>인공지능</b>-소프트웨어, 전자, 디자인 분야의 융합 교육 ▲개방형 메타버스 기반 모빌리티 교육시스템 구축 ▲지역 기업 및 연구기관과... ",http://www.sentv.co.kr/news/view/693060,http://www.sentv.co.kr/news/view/693060
824,2024-08-13 09:38:00,"한투운용, 'ACE 미국WideMoat동일가중' ETF로 상품명 변경",하지만 저평가된 종목 편입뿐 아니라 기업 경쟁력을 가진 종목을 선정하는 상품인 만큼 이번 명칭 변경을 계기로 투자자 오인을 해소하고 상품성을 제고하겠다는 계획이다.또 최근 AI(<b>인공지능</b>) 관련주 등... ,https://news.mtn.co.kr/news-detail/2024081309234919648,https://news.mtn.co.kr/news-detail/2024081309234919648
825,2024-08-13 09:38:00,챗GPT 개발사 CSO &quot;서울 AI 생태계 성장 지원하고 싶다&quot;,대화형 <b>인공지능</b>(AI) 챗GPT를 만든 오픈AI의 최고전략책임자(CSO)가 서울의 <b>인공지능</b> 생태계 성장을 돕는다. 서울시는 13일 오후 4시 <b>인공지능</b>(AI) 분야 기술창업 육성 전문기관인 서울 AI 허브(센터장 박찬진) 4층에서... ,https://www.widedaily.com/news/articleView.html?idxno=242305,https://www.widedaily.com/news/articleView.html?idxno=242305
826,2024-08-13 09:38:00,"코어라인소프트, '에이뷰 PE' 의료기기 시판 전 허가 획득","/제공=코어라인의료 AI 기업 코어라인소프트는 최근 AI 솔루션 'AVIEW PE(에이뷰 피이)'에 대한 의료기기 제조인증(시판 전 허가)을 획득했다고 13일 밝혔다.AVIEW PE(Pulmonary Embolism, PE)는 <b>인공지능</b>을 기반으로 폐색전증을... ",https://news.mtn.co.kr/news-detail/2024081308575749498,https://news.mtn.co.kr/news-detail/2024081308575749498
827,2024-08-13 09:38:00,&quot;교통 예측 기술 개발&quot; 세종시 차세대 AI 융합 사업 나선다,세종시가 과학기술정보통신부 ‘차세대 <b>인공지능</b>(AI) 융합’ 공모사업 선정에 따라 <b>인공지능</b> 기술을 통한 도시 교통 문제 해결에 나선다. 13일 시에 따르면 사업은 2024년부터 2027년까지 총사업비 68억2500만원을 모두... ,https://www.newsis.com/view/NISX20240813_0002847813,https://n.news.naver.com/mnews/article/003/0012725324?sid=102
828,2024-08-13 09:38:00,"세종시, <b>인공지능</b>으로 교통 문제 해결한다","세종시가 과학기술정보통신부 '차세대 <b>인공지능</b>(AI) 융합' 공모사업 선정에 따라 <b>인공지능</b> 기술을 통한 도시 교통 문제 해결에 나선다. 이 사업은 2024년부터 2027년까지 총사업비 68억 2,500만 원을 모두 국비로 지원받아... ",https://www.goodmorningcc.com/news/articleView.html?idxno=402798,https://www.goodmorningcc.com/news/articleView.html?idxno=402798
829,2024-08-13 09:38:00,"LH, 미래기술 활용한 ‘유지보수 서비스 플랫폼’ 구축","LH는 유지보수 상담지원 시스템에 챗봇, AI(<b>인공지능</b>), 빅데이터 등의 기술을 추가 접목해 시스템을 더욱 고도화할 계획이다. 고병욱 LH 주거복지본부장은 “LH가 관리하는 임대주택이 115만 호가 넘어가는 시점에서... ",https://www.ceoscoredaily.com/page/view/2024081309352763285,https://www.ceoscoredaily.com/page/view/2024081309352763285
830,2024-08-13 09:37:00,"&quot;애플, AI 유료 서비스는 2027년 이후 출시&quot;",애플이 <b>인공지능</b>(AI) 서비스인 ‘애플 인텔리전스’ 고급 기능에 대해 추가 요금을 부과할 것으로 예상되고 있다. 이런 가운데 '애플 인텔리전스’ 유료 기능은 빨라야 3년 정도 지나야 도입될 것이란 전망이 제기됐다.... ,https://zdnet.co.kr/view/?no=20240813093416,https://n.news.naver.com/mnews/article/092/0002341872?sid=105
831,2024-08-13 09:37:00,"경기도, AI 활용 결혼·출산·양육 주제 캠페인 영상 제작","경기도가 생성형 <b>인공지능</b>(AI)을 활용해 결혼, 출산, 양육을 주제로 한 성평등 캠페인 영상을 만들어 배포한다고 13일 밝혔다. 캠페인 영상에는 AI 프로그램을 통해 만든 이미지가 영상에 나와 결혼, 출산, 양육의 가치에... ",https://www.pressian.com/pages/articles/2024081309362200189?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002345617?sid=102
832,2024-08-13 09:37:00,"한국 델 테크놀로지스, '델 테크놀로지스 포럼 2024' 28일 개최",올해 행사는 ‘<b>인공지능</b>(AI) 에디션’으로 마련돼 △AI 팩토리 및 AI 적용 사례 △AI를 위한 모던 데이터센터 △AI를 위한 멀티클라우드 △AI를 위한 엣지 △AI를 위한 모던 워크플레이스 등의 AI와 관련한 다양한 주제로... ,http://www.fnnews.com/news/202408130929151303,https://n.news.naver.com/mnews/article/014/0005226886?sid=105
833,2024-08-13 09:36:00,"생산성본부, AI프롬프트 활용능력 론칭…내달 21일 첫 시험",KPC한국생산성본부(이하 KPC)가 <b>인공지능</b>(AI) 활용능력 강화를 위한 자격 검정인 AI프롬프트 활용능력(AI-POT)을 론칭한다고 13일 밝혔다. 첫 정기시험은 내달 21일로 현재 원서접수 중이다. AI-POT 자격은 생성형 AI... ,https://www.dt.co.kr/contents.html?article_no=2024081302109932091003&ref=naver,https://n.news.naver.com/mnews/article/029/0002894812?sid=101
834,2024-08-13 09:36:00,"샌즈랩-로그프레소, AI 기반 XDR 개발 맞손",[사진: 샌즈랩] <b>인공지능</b>(AI) 기반 사이버 위협 인텔리전스(CTI) 전문기업 샌즈랩은 클라우드 SIEM 전문기업 로그프레소와 '<b>인공지능</b> 기반 차세대 XDR(Extended Detection and Response) 개발을 위한 업무 협약(MOU)을 체결했다고... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=529189,https://www.digitaltoday.co.kr/news/articleView.html?idxno=529189
835,2024-08-13 09:36:00,"코스콤, '코리아 핀테크 위크 2024'에서 금융업계 AI 도입 향방 제시",열고 <b>인공지능</b>(AI) 서비스 도입 및 발전 방향을 공유할 예정이라고 13일 밝혔다. 코스콤 홍보관에서는 금융 클라우드를 기반으로 제공되는 데이터 플랫폼 및 AI 기반 콜·상담 시스템 등 디지털 전환 서비스를 소개하고... ,http://www.m-i.kr/news/articleView.html?idxno=1149438,http://www.m-i.kr/news/articleView.html?idxno=1149438
836,2024-08-13 09:36:00,"美공화당, 트럼프에 &quot;제발 막말 멈추고 정책 집중해라&quot;[2024美대선]",지난 11일엔 해리스의 디트로이트 선거 유세에 모인 약 1만5000명 군중이 <b>인공지능</b>(AI)에 의해 조작된 가짜 이미지라며 음모론을 제기하기도 했다. 공화당 케빈 매카시 전 하원의장(캘리포니아)은 이날 폭스뉴스에 출연해... ,https://www.newsis.com/view/NISX20240813_0002847671,https://n.news.naver.com/mnews/article/003/0012725319?sid=104
837,2024-08-13 09:36:00,"[특징주] SK하이닉스, 8거래일 만에 장 중 18만원 선 회복",SK하이닉스는 <b>인공지능</b>(AI) 핵심 반도체인 고대역폭메모리(HBM)를 엔비디아에 공급하고 있다. 엔비디아 실적 발표가 분수령이 될 전망이다. 엔비디아는 오는 28일(현지시각) 장 마감 후 올해 2분기(5~7월) 실적을... ,https://biz.chosun.com/stock/stock_general/2024/08/13/7D4T26VAMFFBTPGGI34TY4KTRM/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001011458?sid=101
838,2024-08-13 09:35:00,MSCI 편입 소식에도 LS 일렉트릭 3%대 약세 [특징주],"통상 MSCI 한국지수에 편입된다는 소식이 나오면 실제 편입 전까지 주가가 오르는 경향을 보이나, LS 일렉트릭은 <b>인공지능</b>(AI) 전력 수요 급증 수혜주로 분류되며 일찌감치 주가 상승세가 이어졌다. 배철교... ",https://www.sedaily.com/NewsView/2DD00TV298,https://n.news.naver.com/mnews/article/011/0004379503?sid=101
839,2024-08-13 09:35:00,LGU+ &quot;'광복절 콘셉트' AI 프로필 사진 찍어보세요&quot;,LG유플러스가 광복절을 맞아 서울 마포구에 위치한 LG유플러스 도화동 공덕역점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 ‘익시 포토부스’를 선보인다고 13일 밝혔다. 익시 포토부스는 현장에서... ,https://zdnet.co.kr/view/?no=20240813093140,https://n.news.naver.com/mnews/article/092/0002341871?sid=105
840,2024-08-13 09:35:00,"울산교육청, 자동공장AI교육…직업계고 1학년 학생 28명",울산시교육청과 지역 대학들이 직업계고 학생을 대상으로 <b>인공지능</b>(AI) 기술 인재 양성에 나선다. 울산교육청은 직업계고 1학년 28명을 대상으로 지난 8일부터 11월30일까지 일정으로 한국폴리텍대학(울산)에서 첨단 자동... ,https://www.newsis.com/view/NISX20240813_0002847630,https://n.news.naver.com/mnews/article/003/0012725317?sid=102
841,2024-08-13 09:34:00,'AI 신약개발' 필수시대…&quot;협업으로 성공 가능성 극대화&quot;,<b>인공지능</b>(AI)이 신약 개발에 드는 비용과 시간을 크게 줄일 수 있으며 국내·외를 막론한 협업으로 AI 활용도를 높일 수 있다는 의견이 나왔다. 13일 제약업계에 따르면 이수민 삼진제약 연구센터장은... ,https://www.widedaily.com/news/articleView.html?idxno=242301,https://www.widedaily.com/news/articleView.html?idxno=242301
842,2024-08-13 09:34:00,"일리아스AI, 'UKC 2024' 참가…스캐너 타입 '디지털 마약견' 소개·글로벌 진...",디지털 마약견은 <b>인공지능</b>(AI) 기술과 다종의 센서를 결합한 어레이기술을 접목해 마약 소지 여부 탐지의 정확성과 효율성을 극대화한 솔루션이다. 딥러닝 기반의 후각인식 AI 기술을 기반으로 마약 탐지견의 역할을... ,https://www.etnews.com/20240813000038,https://n.news.naver.com/mnews/article/030/0003231173?sid=102
843,2024-08-13 09:33:00,"[ET라씨로] 크래프톤, 역대 최대 분기 매출…주가 10%↑",ET라씨로는 <b>인공지능</b>(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장... ,https://www.etnews.com/20240813000037,https://n.news.naver.com/mnews/article/030/0003231172?sid=101
844,2024-08-13 09:33:00,&quot;트럼프의 마구잡이 해리스 공격 득보다 실&quot;-CNN[2024美대선],지난 11일에는 해리스 유세 장면에 등장하는 많은 청중이 <b>인공지능</b>(AI)으로 조작한 사진이라는 음모론까지 꺼냈다. 이 모든 공격이 효과를 내기보다 트럼프의 약점을 드러내고 해리스가 트럼프의 대안이라는 점만... ,https://www.newsis.com/view/NISX20240813_0002847841,https://n.news.naver.com/mnews/article/003/0012725304?sid=104
845,2024-08-13 09:32:00,엔비디아에 ‘닷컴 버블’ 시스코 어른어른…‘AI 버블’ 대비해야 해?,"“1990년대 후반 닷컴 기업에서 일어난 버블(거품) 현상은, <b>인공지능</b>(AI) 분야에서도 일어날 가능성이 크다. 심판의 날이 다가오고 있다. 거대 기업이 <b>인공지능</b>에 투자한다 해도 아이폰이나 인터넷에 버금가는 경제... ",https://www.hani.co.kr/arti/international/globaleconomy/1153447.html,https://n.news.naver.com/mnews/article/028/0002702497?sid=101
846,2024-08-13 09:32:00,'인간애 실천' 고 윤대원 일송학원 이사장 자서전 출간,전공 간 벽을 허물어 융합인재를 위한 환경을 만들겠다는 다짐과 <b>인공지능</b> 시대에 발맞춰 AI 교수를 적극 활용하겠다는 고인의 생각은 현실이 됐다. 이런 비전을 바탕으로 한림대학교는 K-고등교육모델을 선도하며 2023년... ,http://www.doctorsnews.co.kr/news/articleView.html?idxno=155926,http://www.doctorsnews.co.kr/news/articleView.html?idxno=155926
847,2024-08-13 09:32:00,"코스콤, ‘코리아 핀테크 위크 2024’에서 금융업계 AI 도입 향방 제시",이투데이=권태성 기자 | 코스콤은 이달 27일부터 3일간 동대문 디자인 플라자(DDP) 에서 진행되는 ‘코리아 핀테크 위크 2024’ 행사에서 ‘금융업계 AI서비스 도입 전략’을 주제로 한 세미나 및 홍보관을 열고 <b>인공지능</b>... ,https://www.etoday.co.kr/news/view/2390116,https://www.etoday.co.kr/news/view/2390116
848,2024-08-13 09:32:00,"넥스원소프트, 한국소비자원에 ‘AI 비정형 가명처리 솔루션’ 공급",이투데이=안유리 기자 | 한국소비자원 ‘<b>지능</b>형 위해정보 통합처리 플랫폼’에 비정형 가명처리 솔루션 구축 넥스원소프트가 한국소비자원의 ‘<b>지능</b>형 위해정보 통합처리 플랫폼 구축 사업’에 <b>인공지능</b>(AI) 기반의... ,https://www.etoday.co.kr/news/view/2390120,https://www.etoday.co.kr/news/view/2390120
849,2024-08-13 09:32:00,"프론트웍스 “영상 의뢰인과 창작자를 위한 허브, 필름어스” [동국대학교 캠...",필름어스는 역량 분석 <b>인공지능</b>(AI) 알고리즘으로 창작자의 역량을 세분하고 영상 의뢰인에게 최적의 창작자를 추천한다. 전자 계약을 통해 해당 프로젝트를 법적으로 보호하는 기능도 지원한다. 프론트웍스는 향후 AI... ,https://www.donga.com/news/It/article/all/20240813/126503267/1,https://n.news.naver.com/mnews/article/020/0003581610?sid=105
850,2024-08-13 09:32:00,"학교법인 광운학원, 한국교육학술정보원과 MOU…“디지털교육 견인”","조선영 이사장 “새로운 교육혁신 위해 노력할 것” 장금연 한국교육학술정보원 대학학술본부장, 정제영 한국교육학술정보원 원장, 조선영 광운학원 이사장, 천장호 광운대 총장, 김도봉 광운<b>인공지능</b>고등학교 교장이... ",http://www.metroseoul.co.kr/article/20240813500055,http://www.metroseoul.co.kr/article/20240813500055
851,2024-08-13 09:32:00,AI로 자궁적출술 지원시스템 日 승인,日 국립암연구센터·제이미즈[메디파나 뉴스 = 이정희 기자] 내시경을 통한 자궁적출수술을 <b>인공지능</b>(AI)으로 지원하는 시스템이 일본에서 승인됐다. 일본 국립암연구센터와 제이미즈(Jmees) 공동연구팀은 수술 시... ,https://www.medipana.com/article/view.php?news_idx=330092&sch_cate=F,https://www.medipana.com/article/view.php?news_idx=330092&sch_cate=F
852,2024-08-13 09:32:00,"코어라인소프트, 폐색전증 검출 '에이뷰 피이' 의료기기 허가 획득",의료 <b>인공지능</b>(AI)기업 코어라인소프트(김진국)는 폐색전증을 자동 검출하는 AI 솔루션 '에이뷰 피이'(AVIEW PE)에 대한 의료기기 제조인증을 획득했다고 13일 밝혔다. 폐색전증은 폐동맥이 막히면서 폐가 기능을 못 하는... ,https://www.rapportian.com/news/articleView.html?idxno=210291,https://www.rapportian.com/news/articleView.html?idxno=210291
853,2024-08-13 09:31:00,"&quot;손목위 주치의와 사이클&quot;…삼성, '울트라 라이딩 챌린지' 진행","챌린지 참여자들은 사이클에 특화된 '갤럭시 워치 울트라'의 다양한 <b>인공지능</b>(AI) 운동 코칭 기능을 체험할 수 있다. '갤럭시 워치 울트라'를 착용하고 약 4분 정도 사이클링을 하면, 1시간 정도 지속 유지할 수 있는 최대... ",http://www.inews24.com/view/1752411,https://n.news.naver.com/mnews/article/031/0000861480?sid=101
854,2024-08-13 09:31:00,"GIST 학생들, 교통사고 AI분석 솔루션 개발…창업 경진대회 2회 연속 수상",<b>인공지능</b>(AI)을 활용한 교통사고 리포트 자동제작 솔루션을 선보인 '어시스트' 팀은 '제1회 예비 스타트업 드림(PSD·Pre Startup Dream) 창업경진대회'와 '2024년 창업중심대학 청년 창업아이템 챌린지(호남권)'에서 각각... ,https://www.etnews.com/20240813000031,https://n.news.naver.com/mnews/article/030/0003231167?sid=102
855,2024-08-13 09:31:00,"한화운용, ‘한·미·일’ 3개국 공략 ETF 3종 출시","마지막으로 ‘PLUS 글로벌AI인프라 ETF’는 그래픽처리장치(GPU) 및 <b>인공지능</b>(AI) 가속기를 제조하는 엔비디아에 25%를 투자하며 AI 서버, 냉각기 등 업종에 나머지 75%를 투자하는 상품이다. 금정섭 한화자산운용... ",https://biz.chosun.com/stock/stock_general/2024/08/13/6XA453VOBJABHFCOG2J3O4ITIE/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001011453?sid=101
856,2024-08-13 09:30:00,"[특징주] SK하이닉스, 엔비디아 급등에 '18만닉스' 회복",컨슈머타임스=김성수 기자 | <b>인공지능</b>(AI) 대장주 엔비디아가 4.8% 급등 마감했다는 소식에 SK하이닉스가 상승하고 있다. 13일 오전 9시 21분 기준 SK하이닉스는 전일 대비 4700원(2.66%) 오른 18만1700원에 거래... ,https://www.cstimes.com/news/articleView.html?idxno=605873,https://www.cstimes.com/news/articleView.html?idxno=605873
857,2024-08-13 09:30:00,7월에 골관절염 치료제 '하이알플렉스주' 등 22개 의약품 허가,또한 의료기기로는 <b>인공지능</b> 알고리즘을 기반으로 폐혈관 조영 영상에서 폐색전 영역과 폐색전증 유무를 검출해 의사의 진단 결정을 보조하는 국내 첫 번째 소프트웨어(2등급 의료영상 검출ㆍ진단보조 소프트웨어)인... ,http://www.medisobizanews.com/news/articleView.html?idxno=118494,http://www.medisobizanews.com/news/articleView.html?idxno=118494
858,2024-08-13 09:30:00,"SK하이닉스, 식각 공정에도 가우스랩스 AI 솔루션 도입한다",사진=SK하이닉스 매일일보 = 최은서 기자  |  SK하이닉스가 투자한 산업용 <b>인공지능</b>(AI) 기업 가우스랩스가 AI 기반 가상 계측 솔루션 파놉테스 VM(Panoptes Virtual Metrology)의 2.0 버전을 출시했다고 13일 밝혔다. SK하이닉스는... ,http://www.m-i.kr/news/articleView.html?idxno=1149435,http://www.m-i.kr/news/articleView.html?idxno=1149435
859,2024-08-13 09:29:00,"유진證, AI 기술 개발 위해 모트에이아이와 맞손",유진투자증권(001200)이 서비스 향상을 위해 <b>인공지능</b>(AI) 솔루션 기업 모트에이아이와 손을 잡았다고 13일 발표했다. 유진투자증권은 이번 업무협약(MOU)은 기존 증권업 시스템과 프로세스에 최적화된 AI 모델 개발을... ,https://www.sedaily.com/NewsView/2DD01TSHRI,https://n.news.naver.com/mnews/article/011/0004379494?sid=101
860,2024-08-13 09:29:00,"SES AI, 세계 최초 UAM 전용 리튬메탈 배터리 가동 시작",이 라인에는 제조와 안전을 위한 <b>인공지능</b>(AI) 시스템도 설치될 예정이다. SES AI는 지난해 UAM을 전기차 사업을 보완하는 새로운 전략 시장으로 처음 발표했다. 이후 UAM 파트너들과 새로운 셀 디자인을 개발하고... ,https://www.dt.co.kr/contents.html?article_no=2024081302109932049003&ref=naver,https://n.news.naver.com/mnews/article/029/0002894807?sid=101
861,2024-08-13 09:28:00,"NH투자증권, 2024 빅데이터 경진대회 개최",NH투자증권은 2024년 빅데이터 경진대회 '<b>인공지능</b>(AI)으로 미국 상장지수펀드(ETF)를 발견하다'를 개최한다고 13일 밝혔다. NH투자증권 빅데이터 경진대회는 2020년부터 시작해 올해로 5번째를 맞이했으며 국내외 대학... ,https://view.asiae.co.kr/article/2024081309280091807,https://n.news.naver.com/mnews/article/277/0005458394?sid=101
862,2024-08-13 09:28:00,"삼성전자, 트렉 바이시클과 '울트라 라이딩 챌린지'",전국 18개 트렉 바이시클 직영점에서 별도 예약 없이 참여 가능하다.챌린지 참여자들은 사이클에 특화된 갤럭시 워치 울트라의 다양한 AI(<b>인공지능</b>) 운동 코칭 기능을 체험할 수 있다. 갤럭시 워치 울트라를 착용하고 약... ,https://www.asiatoday.co.kr/view.php?key=20240813010006852,https://www.asiatoday.co.kr/view.php?key=20240813010006852
863,2024-08-13 09:28:00,LGU+ &quot;AI 프로필 사진으로 광복절 기억하세요&quot;,LG유플러스(032640)가 광복절을 맞아 LG유플러스 공덕역점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해 주는 '익시 포토부스'를 선보인다고 13일 밝혔다. 익시 포토부스는 현장에서 촬영한 사진을 LG유플러스... ,https://www.news1.kr/it-science/cc-newmedia/5509136,https://n.news.naver.com/mnews/article/421/0007726966?sid=105
864,2024-08-13 09:28:00,"에이블리 남성 패션 앱 4910, 누적 다운로드 수 100만 돌파","‘4910(사구일공)’은 '<b>인공지능</b>(AI) 개인화 추천 기술' 기반 남성 전문 스타일 커머스다. 지난 7월 기준 4910 거래액은 공식 출시 시점인 3월 대비 110%, 구매 고객 수는 130% 가량 성장했다. 또 같은 기간 누적 회원 수는... ",https://byline.network/?p=9004111222541177,https://byline.network/?p=9004111222541177
865,2024-08-13 09:27:00,"이천시, <b>인공지능</b> 활용한 '안심콜 서비스' 도입",▲ 이천시청 경기도 이천시는 지난 8일부터 네이버의 <b>인공지능</b> 기술을 활용해 돌봄이 필요한 취약계층 100세대에게 '안심콜 서비스'를 시작했다고 13일 밝혔습니다. 네이버의 '클로바 케이콜'은 <b>인공지능</b>이 사회적 고립... ,https://news.sbs.co.kr/news/endPage.do?news_id=N1007760654&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001181079?sid=102
866,2024-08-13 09:27:00,美 증시 혼조세에 코스피도 관망…2624.5 강보합 출발[개장시황],"다만 이날 엔비디아가 4% 이상 급등하면서 주요 <b>인공지능</b>(AI) 주가도 일제히 올랐다. AMD(1.86%), 슈퍼마이크로컴퓨터(6.36%) 등이 오르면서 반도체모임인 필라델피아반도체지수도 0.73% 상승 마감했다.... ",https://www.news1.kr/finance/market-exr/5509150,https://n.news.naver.com/mnews/article/421/0007726964?sid=101
867,2024-08-13 09:27:00,코어라인소프트 &quot;폐색전증 자동 검출 AI 설루션 국내 허가&quot;,의료 <b>인공지능</b>(AI) 기업 코어라인소프트가 식품의약품안전처로부터 폐색전증 자동 검출 설루션 '에이뷰 PE'(AVIEW PE)에 대한 의료기기 시판 전 허가를 받았다고 13일 밝혔다. 폐색전증은 폐동맥이 막히면서 폐가 기능을... ,https://www.yna.co.kr/view/AKR20240813037600017?input=1195m,https://n.news.naver.com/mnews/article/001/0014871967?sid=101
868,2024-08-13 09:26:00,[뭐라노]최선의 에너지 정책은 절약,앞으로 반도체와 AI(<b>인공지능</b>) 등 첨단산업이 발전할수록 전력 소비량은 기하급수적으로 늘어날 것입니다. 늘어나는 사용량에 전력 과부하로 인한 정전사고가 또다시 일어날 수 있습니다. 에너지 절약이야말로... ,http://www.kookje.co.kr/contents/newsbody.asp?code=0200&clss_cd=320100&key=20240813.99099003488,https://n.news.naver.com/mnews/article/658/0000081041?sid=101
869,2024-08-13 09:26:00,트럼프 막말·거짓 주장에 美공화 &quot;정책에 초점 맞춰라&quot;,자신의 유세 규모를 늘 자랑해온 트럼프 전 대통령은 해리스 부통령의 유세에 몰린 인파의 사진이 <b>인공지능</b>(AI)으로 조작했다고 주장하기도 했다. 미국 언론은 두 주장 모두 사실이 아니라고 팩트체크를 했다. 트럼프 전... ,https://www.kyeonggi.com/article/20240813580009,https://n.news.naver.com/mnews/article/666/0000049362?sid=104
870,2024-08-13 09:26:00,"글로벌 제약업계, R&amp;D 생산성 저하…AI신약 개발로 돌파구 찾아","임상에 진입한 기업의 약 20.0%가 피험자 모집에 실패한다&quot;며 &quot;<b>인공지능</b>(AI)을 환자모집 등 임상에 활용하고 있는 기업의 사례를 보면 똑같은 비용을 투자해 상대적으로 더 빠르게, 더 많은 피험자를 모집하고 있다&quot;고... ",http://www.biotimes.co.kr/news/articleView.html?idxno=16552,http://www.biotimes.co.kr/news/articleView.html?idxno=16552
871,2024-08-13 09:26:00,"SK텔레콤-노키아, 유선 광케이블에 AI 접목한다… &quot;더 촘촘한 사회 안전망&quot;",[사진=SK텔레콤]  SK텔레콤과 노키아가 유선망 <b>인공지능</b>(AI) 기술인 '파이버 센싱'을 실증 및 상용화하기 위한 업무협약(MOU)을 체결했다. '파이버 센싱(fiber sensing)'은 유선망 광케이블에 영향을 미칠 수 있는 다양한... ,https://www.greened.kr/news/articleView.html?idxno=317528,https://www.greened.kr/news/articleView.html?idxno=317528
872,2024-08-13 09:26:00,"삼성전자, 트렉 바이시클과 함께 '울트라 라이딩 챌린지' 진행","챌린지 참여자들은 사이클에 특화된 '갤럭시 워치 울트라'의 다양한 <b>인공지능</b>(AI) 운동 코칭 기능을 체험할 수 있다. '갤럭시 워치 울트라'를 착용하고 약 4분 정도 사이클링을 하면, 1시간 정도 지속 유지할 수 있는 최대... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=281851,https://www.pinpointnews.co.kr/news/articleView.html?idxno=281851
873,2024-08-13 09:25:00,"챗 GPT 개발사 최고전략책임자 제이슨 권, 서울AI허브서 특강","서울시는 이날 오후 4시 <b>인공지능</b>(AI) 분야 기술창업육성 전문기관인 서울 AI 허브에서 ‘네트워킹 데이’ 행사를 연다고 밝혔다. 행사에는 서울AI허브 입주 기업과 멤버십 기업, AI 유관기관, AI 개발자 등 100여명이... ",https://news.heraldcorp.com/view.php?ud=20240813050113,https://n.news.naver.com/mnews/article/016/0002349068?sid=102
874,2024-08-13 09:25:00,`갤워치 울트라` 차고 `마돈 8세대`로 사이클…AI로 운동 기록 분석,"챌린지 참여자들은 사이클에 특화된 갤럭시 워치 울트라의 다양한 <b>인공지능</b>(AI) 운동 코칭 기능을 체험할 수 있다. 갤럭시 워치 울트라를 착용하고 약 4분 정도 사이클링을 하면, 1시간 정도 지속 유지할 수 있는 최대... ",https://www.dt.co.kr/contents.html?article_no=2024081302109931029001&ref=naver,https://n.news.naver.com/mnews/article/029/0002894802?sid=105
875,2024-08-13 09:25:00,삼일PwC “연말 이후 거시 불확실성 개선…M&amp;A 시장 점진 회복”,삼일PwC는 현재 기업이 <b>인공지능</b>(AI) 등 신기술 투자를 위해 비핵심자산을 매각할 유인이 점차 커지는 중이라고 설명했다. 풍부한 현금을 가진 기업이 매출 성장을 가속화하기 위해 혁신 기술 관련 거래에 관심을... ,https://www.sedaily.com/NewsView/2DD01R48LP,https://n.news.naver.com/mnews/article/011/0004379491?sid=101
876,2024-08-13 09:24:00,트렌디어 ‘K-뷰티 트렌드 서밋 2024’ 10월 개최,"<b>인공지능</b>(AI) 기반의 헬스&amp;뷰티 트렌드 분석 플랫폼 트렌디어(대표 손정욱, 천계성)가 서울시와 협력해 K-뷰티를 글로벌 시장에 알리는 'K-뷰티 트렌드 서밋 2024' 온라인 세미나를 개최한다고 13일 밝혔다. 이번 행사는... ",http://www.beyondpost.co.kr/view.php?ud=20240813091859222246a9e4dd7f_30,http://www.beyondpost.co.kr/view.php?ud=20240813091859222246a9e4dd7f_30
877,2024-08-13 09:24:00,네카오가 예고한 하반기 새 AI 서비스…시장은 기대 반 우려 반,국내 양대 플랫폼 기업인 네이버와 카카오가 연내 새로운 수익화 모델로서 서로 다른 <b>인공지능</b>(AI) 서비스를 내놓을 것을 예고했다. 양사 모두 중장기 성장 동력으로 AI 중심 신사업을 내세우는 가운데 증권가 시각은... ,https://www.ddaily.co.kr/page/view/2024081308393816716,https://n.news.naver.com/mnews/article/138/0002179869?sid=105
878,2024-08-13 09:24:00,"LG유플러스, 광복절 맞아 AI '익시 포토부스' 무료 운영",LG유플러스가 광복절을 맞아 서울 마포구에 위치한 LG유플러스 도화동 공덕역점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시 포토부스'를 선보였다고 13일 밝혔다. 익시 포토부스는 현장에서... ,https://www.epnc.co.kr/news/articleView.html?idxno=305189,https://www.epnc.co.kr/news/articleView.html?idxno=305189
879,2024-08-13 09:23:00,코스콤 '코리아 핀테크 위크' 참가…금융업 AI 도입 방향 제시,코스콤은 오는 27일부터 사흘 간 서울 동대문 디자인 플라자(DDP)에서 진행되는 '코리아 핀테크 위크 2024' 행사에 참가해 '금융업계 AI서비스 도입 전략'을 주제로 한 세미나·홍보관을 열고 <b>인공지능</b>(AI) 서비스 도입... ,https://www.newsis.com/view/NISX20240813_0002847791,https://n.news.naver.com/mnews/article/003/0012725269?sid=101
